,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,1.865174681370263e-14,0.006143331923729692,0.008291465831617929,0.022273520637022856,-0.006763578224001254,-0.008929945820742358,0.0021300257729109373,0.005513590492075192,0.01254561123363417,0.008373633284591675,0.003397131185127522,0.021664663219028914,0.005805549858562839,-0.011965879963799012,0.011183794223795937,0.02101151034946918,0.007429916075126287,-0.020864935369322532,-0.001186367011640781
AGEP,0.006143331923729692,-1.4432899320127035e-15,0.0103691740541512,-0.032493967331153395,0.006681365631767883,0.021482335844634645,0.02211504151691268,0.008973652954784084,-0.017404409338653393,-0.017724898405443446,-0.01714523111415933,0.0031787971478252214,-0.020081595931237817,-0.004492194753274892,0.0026081487771194706,-0.0032576031978509,-0.004180541113218972,-0.01605045719321574,-0.009013439293028197
SEX,0.008291465831617929,0.0103691740541512,0.0,-0.02578280565257104,0.008921028004864162,0.01575828926498085,0.009723283421914454,0.008869870923689037,-0.009208247010914064,-0.005747549466335891,0.01011253196590229,-0.020393083693087538,-0.015858640718979564,-0.014641486713600375,-0.002744779737673328,-0.018889404038623454,-0.007242217086508705,0.03131731130809595,0.00434741882423201
MSP,0.022273520637022856,-0.032493967331153395,-0.02578280565257104,0.0,-0.0035461281977432896,-0.008018972302690316,0.02894714679905186,-0.00520545986625659,0.0013829653972059208,0.016234640338166198,0.015903904333648466,-0.010080876192967825,-0.018950308135086247,-0.00611930185387527,0.013096850792316997,-0.00595532180246211,-0.004495665782616509,0.00429317937839206,-0.001140966123390227
HISP,-0.006763578224001254,0.006681365631767883,0.008921028004864162,-0.0035461281977432896,1.3322676295501878e-15,-0.008764757389966293,0.023099032933221395,0.029698355437183133,-0.014161383935986191,0.0006965688073380383,-0.01980094805988597,-0.015928144062458207,-0.0009487485577618082,-0.023302469210045,0.00452610443021316,0.033292970784042066,0.029294589261870237,-0.007013860606683982,0.010526281475898
RAC1P,-0.008929945820742358,0.021482335844634645,0.01575828926498085,-0.008018972302690316,-0.008764757389966293,0.0,0.0013775246474473785,3.3161511318602344e-06,-0.019214740049911097,0.02277286647340948,0.0037041143657181586,0.009793844170862397,0.019121277886290297,0.011726647073786026,0.015415784358286898,0.001302099786510743,0.000965252812507672,0.01147790080951846,-0.0019917270779361146
NOC,0.0021300257729109373,0.02211504151691268,0.009723283421914454,0.02894714679905186,0.023099032933221395,0.0013775246474473785,1.6653345369377348e-15,-0.00971787458321216,0.011401320626081402,0.005930168514910683,0.016953055576502493,-0.005258901209145614,0.011750065988531622,0.007802606728828376,-0.007990984196844762,-0.003167529391903068,-0.006793398404224632,0.008721174789046333,0.00120972932893193
NPF,0.005513590492075192,0.008973652954784084,0.008869870923689037,-0.00520545986625659,0.029698355437183133,3.3161511318602344e-06,-0.00971787458321216,-1.2212453270876722e-15,0.006708587860998372,0.007763995090577153,0.02202541708439089,-0.012134769589631084,-0.011858573818481266,-0.01930231198607149,0.0017521116861431638,-0.014915234109659559,-0.01271625087282123,0.013694645806558367,0.015542394255675926
HOUSING_TYPE,0.01254561123363417,-0.017404409338653393,-0.009208247010914064,0.0013829653972059208,-0.014161383935986191,-0.019214740049911097,0.011401320626081402,0.006708587860998372,0.0,0.005243937994552361,-0.002320286934558345,0.0122965564881653,-0.007269008291891907,-0.0007226116219091194,-0.0029073627710504008,-0.004706374392491004,-0.008998468466937887,-0.008027746351746023,-0.0007961470124992548
OWN_RENT,0.008373633284591675,-0.017724898405443446,-0.005747549466335891,0.016234640338166198,0.0006965688073380383,0.02277286647340948,0.005930168514910683,0.007763995090577153,0.005243937994552361,1.1879386363489175e-14,0.006551930775768877,-0.013319607018175209,-0.0061643415009861174,-0.020502081367712185,0.015570117832855208,0.00412648534818319,-0.003951339497546946,0.016302367617678865,-0.01813184569675843
DENSITY,0.003397131185127522,-0.01714523111415933,0.01011253196590229,0.015903904333648466,-0.01980094805988597,0.0037041143657181586,0.016953055576502493,0.02202541708439089,-0.002320286934558345,0.006551930775768877,-2.886579864025407e-15,-0.0056146896710437015,-0.016603676494528458,-0.029888253714987628,0.006009488031639795,0.003692910042261735,-0.0018384837859326192,-0.003097645309488065,0.003531084602838963
INDP_CAT,0.021664663219028914,0.0031787971478252214,-0.020393083693087538,-0.010080876192967825,-0.015928144062458207,0.009793844170862397,-0.005258901209145614,-0.012134769589631084,0.0122965564881653,-0.013319607018175209,-0.0056146896710437015,-3.552713678800501e-15,0.008700780024211374,0.007676036680204168,-0.013503726849413528,0.005957592493656849,0.005199283176950287,-0.0026464909686427507,-0.0007088304149176217
EDU,0.005805549858562839,-0.020081595931237817,-0.015858640718979564,-0.018950308135086247,-0.0009487485577618082,0.019121277886290297,0.011750065988531622,-0.011858573818481266,-0.007269008291891907,-0.0061643415009861174,-0.016603676494528458,0.008700780024211374,6.106226635438361e-15,0.008606069443978459,-0.01159651314432085,-0.0037861936656308215,-0.003538451698781697,0.004247291045248015,0.01918563878305666
PINCP_DECILE,-0.011965879963799012,-0.004492194753274892,-0.014641486713600375,-0.00611930185387527,-0.023302469210045,0.011726647073786026,0.007802606728828376,-0.01930231198607149,-0.0007226116219091194,-0.020502081367712185,-0.029888253714987628,0.007676036680204168,0.008606069443978459,-4.440892098500626e-16,-0.019388878484845273,-0.0019037189445288427,0.00589616568649981,-0.015818387355336208,0.010813095152561372
DVET,0.011183794223795937,0.0026081487771194706,-0.002744779737673328,0.013096850792316997,0.00452610443021316,0.015415784358286898,-0.007990984196844762,0.0017521116861431638,-0.0029073627710504008,0.015570117832855208,0.006009488031639795,-0.013503726849413528,-0.01159651314432085,-0.019388878484845273,8.770761894538737e-15,-0.005546829258994128,0.0022163176910642035,-0.02622535712107274,0.022877319899294257
DREM,0.02101151034946918,-0.0032576031978509,-0.018889404038623454,-0.00595532180246211,0.033292970784042066,0.001302099786510743,-0.003167529391903068,-0.014915234109659559,-0.004706374392491004,0.00412648534818319,0.003692910042261735,0.005957592493656849,-0.0037861936656308215,-0.0019037189445288427,-0.005546829258994128,1.1102230246251565e-15,-0.006271784855523044,-0.0009380633144659839,-0.0023110477901720147
