,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.5543122344752192e-15,0.1062338619354347,0.02921844630042996,-0.10432770214533106,,0.07674981223770477,-0.004958946099530777,-0.0031414726359243333,0.22239278057785156,0.13232997190901713
AGEP,0.1062338619354347,0.0,-0.08628140815179752,-0.20575935618792485,,0.1253060677814485,-0.047628408502594366,0.2180031367973137,0.20769877380632132,0.24096545346307674
SEX,0.02921844630042996,-0.08628140815179752,0.0,-0.06849387628187967,,-0.043194811676387605,0.03212408306601573,0.035884104703770694,0.0021140427301193625,0.08179531247427453
MSP,-0.10432770214533106,-0.20575935618792485,-0.06849387628187967,0.0,,-0.016456011536438022,0.0826679441435354,0.021106556340462712,-0.2083683994031344,-0.1558485844276172
HISP,,,,,,,,,,
RAC1P,0.07674981223770477,0.1253060677814485,-0.043194811676387605,-0.016456011536438022,,0.0,-0.03627927120990009,-0.009410409862100545,-0.02543119730355999,0.0936620282819594
NOC,-0.004958946099530777,-0.047628408502594366,0.03212408306601573,0.0826679441435354,,-0.03627927120990009,-1.3322676295501878e-15,-0.054146050669146684,0.12488923666777699,-0.1597740037775917
NPF,-0.0031414726359243333,0.2180031367973137,0.035884104703770694,0.021106556340462712,,-0.009410409862100545,-0.054146050669146684,-4.440892098500626e-16,0.3474073943297896,0.11386828953562766
OWN_RENT,0.22239278057785156,0.20769877380632132,0.0021140427301193625,-0.2083683994031344,,-0.02543119730355999,0.12488923666777699,0.3474073943297896,-3.552713678800501e-15,0.19069693174447738
PINCP_DECILE,0.13232997190901713,0.24096545346307674,0.08179531247427453,-0.1558485844276172,,0.0936620282819594,-0.1597740037775917,0.11386828953562766,0.19069693174447738,-7.771561172376096e-16
