,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,4.551914400963142e-15,0.026304312514296834,-0.013986600397773398,-0.0984086732790396,-0.09014349741271274,0.05555697365108531,0.07375581726774018,0.13815232311486822,-0.14265660057264998,-0.07928166362836031,0.019817345991683874,0.03961212294123591,0.017985661570378987,-0.0224185492253278,0.001173248458492683,0.0289097105554791,0.01592841354031379,0.05348358306519696
AGEP,0.026304312514296834,0.0,-0.062376720814553345,-0.11509803289964925,0.17421796356366342,0.08520078832749087,0.541260754961867,0.4328592546811757,-0.12852388680140153,0.1664723431488226,-0.1385873204327113,-0.5119879623728237,-0.5265231748862784,-0.10231359030181304,-0.3141790705437158,-0.25066346838091585,0.143004954511999,0.25780040797208803
SEX,-0.013986600397773398,-0.062376720814553345,4.440892098500626e-16,-0.05666922552096407,0.027804391685740518,0.024748789012320575,0.06858750512932262,0.05519288390209371,-0.024534427102465096,0.002522952820291722,-0.05323367583518786,-0.022052813926162186,0.17756314844327256,0.09918560252826035,-0.014747510770006963,0.011181913464554206,-0.0021112615286083755,-0.00835987590168251
MSP,-0.0984086732790396,-0.11509803289964925,-0.05666922552096407,1.7763568394002505e-15,-0.0335112463959583,0.018604839192090154,0.32252135572812257,0.3401928619846851,-0.16381328189296088,-0.03653911514688666,-0.265266389829222,-0.20844493309154366,-0.17652227419608701,0.003524890206130657,-0.24610246759855892,-0.24824490709171693,0.03359886887669314,0.032534878084389374
HISP,-0.09014349741271274,0.17421796356366342,0.027804391685740518,-0.0335112463959583,0.0,-0.21502522942726354,-0.11681736287645332,-0.056056768600282046,-0.04201679338707533,-0.07588833000305495,0.036314039704912454,0.1526656923245904,0.13909762256362762,-0.013309651994178474,0.031029722140672365,0.022749582688785235,-0.01369728071830838,0.0014146740382481073
RAC1P,0.05555697365108531,0.08520078832749087,0.024748789012320575,0.018604839192090154,-0.21502522942726354,-2.4424906541753444e-15,-0.058420710634667805,-0.004324113137078381,-0.053185890152435855,0.011047147261966206,0.03665175625743878,0.12172179045686382,0.11322702159364453,0.0017649195589060059,0.024129793329290897,0.05141590667245882,-0.011146594143478832,-0.010559811399334507
NOC,0.07375581726774018,0.541260754961867,0.06858750512932262,0.32252135572812257,-0.11681736287645332,-0.058420710634667805,-3.9968028886505635e-15,-0.6526537573295117,0.3232082767151083,-0.0981044518731161,0.19183528336172095,0.3560484337712598,0.29075970528689654,-0.016230924219974734,0.12183008690750691,0.13980725146785455,-0.05460005158883951,-0.11319548199250479
NPF,0.13815232311486822,0.4328592546811757,0.05519288390209371,0.3401928619846851,-0.056056768600282046,-0.004324113137078381,-0.6526537573295117,-3.219646771412954e-15,0.29042944859915587,0.037531659075066004,0.09568667332588576,0.2918634761015363,0.29310146380108953,-0.0017605772836407248,0.1010047031761526,0.05594012743762748,-0.05953667908830225,-0.13910961225285517
HOUSING_TYPE,-0.14265660057264998,-0.12852388680140153,-0.024534427102465096,-0.16381328189296088,-0.04201679338707533,-0.053185890152435855,0.3232082767151083,0.29042944859915587,0.0,0.4794420475153166,0.01265280039257291,0.04619842128384374,0.08960632539612612,0.014033049087869062,0.06269070572986471,0.049373323693937696,0.07223491834654078,0.13948170575312477
OWN_RENT,-0.07928166362836031,0.1664723431488226,0.002522952820291722,-0.03653911514688666,-0.07588833000305495,0.011047147261966206,-0.0981044518731161,0.037531659075066004,0.4794420475153166,0.0,-0.042295251117537486,0.019844305820188694,-0.03151596375620664,-0.007679500073435885,-0.03018432484760919,-0.0075368249659854445,-0.022684205148082066,-0.09657061424858936
INDP_CAT,0.019817345991683874,-0.1385873204327113,-0.05323367583518786,-0.265266389829222,0.036314039704912454,0.03665175625743878,0.19183528336172095,0.09568667332588576,0.01265280039257291,-0.042295251117537486,0.0,-0.4233840708193074,-0.4447492612827502,0.046638296159796686,-0.2265259203710942,-0.23918530711744496,-0.06523076026806027,-0.06262271364963537
EDU,0.03961212294123591,-0.5119879623728237,-0.022052813926162186,-0.20844493309154366,0.1526656923245904,0.12172179045686382,0.3560484337712598,0.2918634761015363,0.04619842128384374,0.019844305820188694,-0.4233840708193074,8.881784197001252e-16,-0.6992447050422753,-0.08022131622238035,-0.4636925257814203,-0.4579878170088928,-0.020480683717877847,0.001276341329563225
PINCP_DECILE,0.017985661570378987,-0.5265231748862784,0.17756314844327256,-0.17652227419608701,0.13909762256362762,0.11322702159364453,0.29075970528689654,0.29310146380108953,0.08960632539612612,-0.03151596375620664,-0.4447492612827502,-0.6992447050422753,1.887379141862766e-15,-0.061875189646304035,-0.3362189783689259,-0.3058898663466918,-0.01562962806871554,0.04018108403721553
