,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.04920808681101967,-0.14307809630732476,0.056212686846435635,-0.05319368105498655,0.05993593568368404,-0.35632293970857665,-0.3222401650653519,-0.07351373521105779,0.05551033563755406
SEX,-0.049208086811019666,0.0,0.02907884980893227,0.03896731323182397,-0.0013286247075688796,0.08850409213780017,-0.05318517430931896,0.017427652336889116,0.12528723922079782,0.012636373321271988
MSP,-0.14307809630732482,0.02907884980893227,0.0,0.021575097483540952,-0.09231008700930968,0.030895444025224,-0.2257517061937239,-0.22693804302823523,0.002884316865439371,0.03863389273183786
RAC1P,0.05621268684643563,0.03896731323182397,0.021575097483540955,0.0,-0.011841265172585914,-0.021075221474394577,0.05940048156273142,0.05711373821796638,-0.003943122491886107,-0.023128338293665222
HOUSING_TYPE,-0.05319368105498656,-0.0013286247075688798,-0.09231008700930968,-0.011841265172585907,0.0,0.292435478211584,-0.005844978339551509,0.025795461062961433,0.02009546718468247,0.07409194867310458
OWN_RENT,0.059935935683684036,0.08850409213780017,0.030895444025224005,-0.021075221474394563,0.292435478211584,0.0,0.028075244107800205,0.029500115588588782,-0.003661463362541203,-0.02755035116605105
EDU,-0.35632293970857665,-0.05318517430931896,-0.2257517061937239,0.059400481562731415,-0.005844978339551502,0.0280752441078002,0.0,-0.4787872581520487,-0.07794072077756875,0.0115992514737841
PINCP_DECILE,-0.3222401650653519,0.017427652336889116,-0.22693804302823528,0.05711373821796639,0.02579546106296144,0.02950011558858879,-0.4787872581520486,-1.1102230246251565e-16,-0.09799866894615371,-0.005275013637481738
DVET,-0.07351373521105778,0.12528723922079782,0.0028843168654393713,-0.003943122491886106,0.02009546718468247,-0.0036614633625412034,-0.07794072077756876,-0.0979986689461537,2.220446049250313e-16,-0.045435337344012755
DEYE,0.05551033563755405,0.012636373321271988,0.03863389273183786,-0.023128338293665222,0.07409194867310459,-0.02755035116605105,0.0115992514737841,-0.005275013637481737,-0.045435337344012755,1.1102230246251565e-16
