,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-3.3306690738754696e-16,-0.008720192838266638,0.0033269004439914207,0.017126021052239065,0.004833414907200781,-0.012401391452623884,-0.010913657868917681,-0.01867232648441819,0.008471561843859055,-0.02900593052183051
SEX,-0.008720192838266638,-2.55351295663786e-15,-0.006422883943500258,-0.004381770498972692,0.00343464767459108,0.01054121480922916,-0.01175803157850407,-0.026009408140742596,0.011681356128167453,-0.010894282344625115
MSP,0.0033269004439914207,-0.006422883943500258,0.0,0.006158080686420882,-0.005357697002555006,0.014065415480989066,0.0009700254014460841,-0.005480225541337494,0.0031928274906941577,-0.004919806449988094
RAC1P,0.017126021052239065,-0.004381770498972692,0.006158080686420882,-7.771561172376096e-16,0.04031389114310615,-0.027689342772866957,0.014336695137459325,-0.007508303077079309,-0.018330441079542036,0.0016146521030243194
HOUSING_TYPE,0.004833414907200781,0.00343464767459108,-0.005357697002555006,0.04031389114310615,-2.9976021664879227e-15,-0.007485059091536517,0.015219383356621236,-0.0046342611552887825,0.0005091623581864706,0.0035458583350269496
OWN_RENT,-0.012401391452623884,0.01054121480922916,0.014065415480989066,-0.027689342772866957,-0.007485059091536517,-6.661338147750939e-16,-0.00817270215152033,0.015062788579255526,0.01160893632232596,0.00530089679702294
EDU,-0.010913657868917681,-0.01175803157850407,0.0009700254014460841,0.014336695137459325,0.015219383356621236,-0.00817270215152033,0.0,-0.005558625860242805,-0.01158776182208717,0.010186165984111503
PINCP_DECILE,-0.01867232648441819,-0.026009408140742596,-0.005480225541337494,-0.007508303077079309,-0.0046342611552887825,0.015062788579255526,-0.005558625860242805,1.1102230246251565e-15,-0.009758254059030705,0.005732155860390786
DVET,0.008471561843859055,0.011681356128167453,0.0031928274906941577,-0.018330441079542036,0.0005091623581864706,0.01160893632232596,-0.01158776182208717,-0.009758254059030705,-4.9960036108132044e-15,0.007695478245524891
DEYE,-0.02900593052183051,-0.010894282344625115,-0.004919806449988094,0.0016146521030243194,0.0035458583350269496,0.00530089679702294,0.010186165984111503,0.005732155860390786,0.007695478245524891,1.176836406102666e-14
