,feature,divergence
23,WGTP,1.6760483699879785
1,AGEP,1.4992736077481839
22,PWGTP,1.4891774891774894
15,PINCP_DECILE,0.5476316641643852
14,PINCP,0.5446289263740471
11,INDP,0.4820547621857662
13,EDU,0.3471025774087528
12,INDP_CAT,0.18702348636846453
10,DENSITY,0.08686784633332523
0,PUMA,0.08686784633332523
3,MSP,0.08617617107942976
16,POVPIP,0.07601417728949611
7,NPF,0.06202791461412145
6,NOC,0.028113046998273383
5,RAC1P,0.02332281380433676
18,DREM,0.019331233378413644
19,DPHY,0.018363635311828483
9,OWN_RENT,0.011419207273321373
8,HOUSING_TYPE,0.007872576134365244
2,SEX,0.00467666547150436
4,HISP,0.0034660535098053336
17,DVET,0.002866424822340808
21,DEAR,0.0017666386175049717
20,DEYE,0.0007535382246698641
