,Target samples,Deid. samples
0,16,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,112,11
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,128,41
25,3,1
26,0,0
27,8,3
28,0,0
29,0,0
30,0,0
31,163,73
32,0,0
33,0,0
34,25,13
35,0,0
36,118,67
37,184,110
38,8,5
39,0,0
40,0,0
41,0,0
42,0,0
43,4,3
44,24,19
45,116,96
46,997,854
47,600,534
48,1167,1066
49,10442,10167
50,1320,1335
51,8788,9110
52,2112,2288
53,0,0
54,0,0
55,251,311
56,506,647
57,0,0
58,0,0
59,0,0
60,2,3
61,39,61
62,105,174
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,4,13
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,3,19
87,0,0
88,0,0
89,2,16
90,0,0
91,0,0
92,5,55
93,0,0
94,0,0
95,1,20
96,0,0
97,0,0
98,0,0
99,0,138
