,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-5.88418203051333e-15,0.07917672287572511,0.017182204046075913,0.02091695457994499,0.015129971184903125,-0.08389870220302337,-0.01899342260211833,-0.05109424727165612,0.09350187151655871,0.002123199209216938
AGEP,0.07917672287572511,0.0,-0.04630056828128451,-0.10545558356728467,0.05176241366864874,0.05348643324610129,0.15803623120441573,0.21538843396112736,0.02315632984118817,-0.35667428662321554
SEX,0.017182204046075913,-0.04630056828128451,5.10702591327572e-15,-0.01497772595947952,0.00797574989462124,0.04067874813914391,0.03770280460387818,0.03489654018771409,0.008073065930115553,0.16474898762360654
MSP,0.02091695457994499,-0.10545558356728467,-0.01497772595947952,2.9976021664879227e-15,0.013562590509995764,0.037226208148672224,0.19604282634853493,0.24931817248443142,0.016854569310591327,-0.0824801038370255
HISP,0.015129971184903125,0.05176241366864874,0.00797574989462124,0.013562590509995764,-1.9984014443252818e-15,-0.10223256273202404,-0.07480272711296829,0.012846482693615657,-0.08580460608746956,0.059862799593774565
RAC1P,-0.08389870220302337,0.05348643324610129,0.04067874813914391,0.037226208148672224,-0.10223256273202404,-5.218048215738236e-15,0.08480271864987042,0.038124163964183784,-0.07642318486910032,0.044825918364053474
NOC,-0.01899342260211833,0.15803623120441573,0.03770280460387818,0.19604282634853493,-0.07480272711296829,0.08480271864987042,2.7755575615628914e-15,-0.041215612726988926,-0.07808500325117973,0.18474078705618713
NPF,-0.05109424727165612,0.21538843396112736,0.03489654018771409,0.24931817248443142,0.012846482693615657,0.038124163964183784,-0.041215612726988926,-1.5543122344752192e-15,0.042023932970425656,0.15163718765340747
OWN_RENT,0.09350187151655871,0.02315632984118817,0.008073065930115553,0.016854569310591327,-0.08580460608746956,-0.07642318486910032,-0.07808500325117973,0.042023932970425656,0.0,-0.06871300029252217
PINCP_DECILE,0.002123199209216938,-0.35667428662321554,0.16474898762360654,-0.0824801038370255,0.059862799593774565,0.044825918364053474,0.18474078705618713,0.15163718765340747,-0.06871300029252217,0.0
