,feature,divergence
22,PWGTP,14.009816522726076
23,WGTP,10.24662398090646
1,AGEP,3.051587301587302
14,PINCP,1.0876384562132226
11,INDP,1.0406910009182742
15,PINCP_DECILE,0.5770811699550018
7,NPF,0.45915085941506
13,EDU,0.33990731344906333
12,INDP_CAT,0.31501227589357095
16,POVPIP,0.24958357890600882
6,NOC,0.14298489866349423
5,RAC1P,0.11164884791633123
3,MSP,0.10526876627989586
9,OWN_RENT,0.05931656232864345
2,SEX,0.033208812555210354
8,HOUSING_TYPE,0.02831444409746604
10,DENSITY,0.026918905201094377
4,HISP,0.015477960096624612
0,PUMA,0.011891314877017223
19,DPHY,0.008974022833280665
17,DVET,0.00813871196036801
21,DEAR,0.0048655518198665385
18,DREM,0.004785437744220682
20,DEYE,0.004377734888080603
