,feature,divergence
22,PWGTP,17.084123628468664
23,WGTP,13.911775203702575
10,DENSITY,2.119000114764446
14,PINCP,0.8785336484585686
1,AGEP,0.39183967390206564
11,INDP,0.25668098766411857
16,POVPIP,0.1961368212905683
0,PUMA,0.07451923076923078
15,PINCP_DECILE,0.035455312303360464
12,INDP_CAT,0.035044019175700755
13,EDU,0.033233042242574784
3,MSP,0.011694159829008802
7,NPF,0.01106844553806866
5,RAC1P,0.0069298848669900395
6,NOC,0.005393127638676758
17,DVET,0.0037567771211187385
9,OWN_RENT,0.0018513656444073545
4,HISP,0.0018495506108290464
19,DPHY,0.0017432570988059545
18,DREM,0.0009805746899265097
2,SEX,0.0009696472077310725
8,HOUSING_TYPE,0.0005504226459602905
20,DEYE,0.00019336140112459835
21,DEAR,0.000118350249717597
