,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-2.220446049250313e-16,0.021571133954188457,-0.010075637801766672,0.010159683246584061,0.01124822512206907,-0.0046315780745840515,-0.21171270988933788,-0.3829586752786049,-0.02111666794917587,-0.0037281480014347557
SEX,0.021571133954188457,-8.659739592076221e-15,0.015624888713824687,-0.0047123950175885195,0.0116706695545435,-0.011844569687663748,-0.024680778240006675,-0.015904638460723014,0.004496246318750244,-0.006737803153795557
MSP,-0.010075637801766672,0.015624888713824687,-6.661338147750939e-15,-0.019152708649429705,-0.003503839579893475,0.009031480328539107,-0.12171068755208342,-0.34241799274769663,-0.012313014841247184,-0.007167450220041775
RAC1P,0.010159683246584061,-0.0047123950175885195,-0.019152708649429705,0.0,-0.011890814382440822,-0.0031933763632986008,0.027141049839953624,0.05432191682498989,0.020986864276151908,-0.005446304819686422
HOUSING_TYPE,0.01124822512206907,0.0116706695545435,-0.003503839579893475,-0.011890814382440822,-2.4424906541753444e-15,-0.004458612659891226,0.021693362789114014,-0.07144967231146981,0.00402295241535007,0.0011173121823559728
OWN_RENT,-0.0046315780745840515,-0.011844569687663748,0.009031480328539107,-0.0031933763632986008,-0.004458612659891226,0.0,0.0044426983897905125,0.0389341736094069,-0.020685619568602875,-0.004930787664503052
EDU,-0.21171270988933788,-0.024680778240006675,-0.12171068755208342,0.027141049839953624,0.021693362789114014,0.0044426983897905125,-2.7755575615628914e-15,-0.3457851631161699,-0.024793422868565285,0.00010189729241558837
PINCP_DECILE,-0.3829586752786049,-0.015904638460723014,-0.34241799274769663,0.05432191682498989,-0.07144967231146981,0.0389341736094069,-0.3457851631161699,1.6653345369377348e-15,-0.01926412686444149,0.050067143628341595
DVET,-0.02111666794917587,0.004496246318750244,-0.012313014841247184,0.020986864276151908,0.00402295241535007,-0.020685619568602875,-0.024793422868565285,-0.01926412686444149,0.0,-0.00251198665574982
DEYE,-0.0037281480014347557,-0.006737803153795557,-0.007167450220041775,-0.005446304819686422,0.0011173121823559728,-0.004930787664503052,0.00010189729241558837,0.050067143628341595,-0.00251198665574982,1.176836406102666e-14
