,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,0.024386262476493607,-0.0172470540958128,-0.026616267912135866,-0.043305586991619884,0.016824145364935594,0.01972327449775263,0.008994846088594688,-0.043823791457352095,0.04825686636791445
SEX,0.024386262476493614,-1.1102230246251565e-16,0.0704087648101388,0.04183927595100379,0.021469602176014714,0.023145956217109687,-0.04252867328661121,0.022128023373303357,0.01571194239067636,-0.160200802737552
MSP,-0.0172470540958128,0.07040876481013879,0.0,0.04536837326307121,0.028719853324536748,-0.0005777913080552075,-0.06884416397634581,-0.0474017244606897,-0.026745749310565607,-0.03183594489177661
RAC1P,-0.026616267912135852,0.04183927595100379,0.04536837326307119,-1.1102230246251565e-16,0.013418890098117075,-0.017358121773721896,-0.03104344749666993,-0.02802316678533215,0.021181036758922328,-0.02918297403985822
HOUSING_TYPE,-0.04330558699161988,0.021469602176014714,0.028719853324536748,0.013418890098117075,0.0,-0.0008543389702062032,-0.0013317004668448665,0.014513527012555677,-0.006406662880368537,-0.018660330238867647
OWN_RENT,0.016824145364935567,0.02314595621710968,-0.0005777913080552075,-0.017358121773721896,-0.0008543389702062587,1.1102230246251565e-16,-0.005278867493117692,-0.0008938359939233975,0.035594420740208785,0.013844326303415684
EDU,0.01972327449775252,-0.04252867328661121,-0.06884416397634578,-0.03104344749666993,-0.0013317004668448665,-0.005278867493117692,-2.220446049250313e-16,-0.006769775275056622,-0.05290326417674572,-0.004343312185151306
PINCP_DECILE,0.008994846088594688,0.02212802337330335,-0.0474017244606897,-0.02802316678533215,0.014513527012555691,-0.0008938359939233975,-0.006769775275056733,0.0,-0.047296919562528454,-0.0040390231506944475
DVET,-0.04382379145735209,0.015711942390676373,-0.026745749310565607,0.021181036758922325,-0.006406662880368541,0.03559442074020879,-0.05290326417674572,-0.04729691956252846,0.0,0.05713599215812409
DEYE,0.04825686636791446,-0.160200802737552,-0.0318359448917766,-0.02918297403985822,-0.018660330238867647,0.013844326303415684,-0.004343312185151306,-0.004039023150694446,0.05713599215812409,0.0
