,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.009785030313942393,0.013210454609296596,5.993374728868739e-05,-0.008072968051277898,0.0045918780249783325,0.0177542948985831,0.007045345347465037,0.010415811913386724,0.0163931363401371
SEX,-0.009785030313942393,0.0,-4.365864168028033e-06,0.0024425337096230662,-0.03085897511795907,0.03330971419473866,0.0062913505742071135,-0.006244825853985669,-0.013672656000389388,0.01374604701731074
MSP,0.013210454609296596,-4.365864168028033e-06,0.0,0.015596831647126164,0.011712918766800667,-0.006343827622508191,-0.001343664058324312,-0.004940315982076671,0.003901122124278333,0.003938704096323312
RAC1P,5.993374728867351e-05,0.002442533709623067,0.015596831647126167,0.0,0.019118563011298238,0.006659228550491954,-0.0014782936141072497,0.008390168862809536,-0.007886854451493315,-0.02231796798682718
HOUSING_TYPE,-0.008072968051277898,-0.03085897511795907,0.011712918766800667,0.019118563011298245,-2.220446049250313e-16,-0.011275713756353556,0.0027425872531387785,0.0026970380743758862,-0.0025374927052457426,-0.018636763389390867
OWN_RENT,0.004591878024978319,0.03330971419473866,-0.006343827622508192,0.006659228550491961,-0.011275713756353556,0.0,-0.007433940938546629,-0.00711777631004943,0.015281644301117621,0.012333966071478115
EDU,0.017754294898583045,0.0062913505742071135,-0.001343664058324312,-0.0014782936141072567,0.002742587253138782,-0.007433940938546629,-2.220446049250313e-16,0.0029789481105138016,0.008543528094823755,-0.0019188412921835962
PINCP_DECILE,0.007045345347465037,-0.006244825853985669,-0.004940315982076726,0.008390168862809536,0.0026970380743758862,-0.007117776310049423,0.0029789481105138016,-2.220446049250313e-16,0.01071416212508719,0.006910994184623076
DVET,0.010415811913386738,-0.013672656000389402,0.003901122124278334,-0.007886854451493315,-0.0025374927052457426,0.01528164430111762,0.008543528094823755,0.010714162125087204,2.220446049250313e-16,0.0018121531936842574
DEYE,0.016393136340137116,0.01374604701731074,0.003938704096323319,-0.02231796798682718,-0.018636763389390854,0.012333966071478115,-0.0019188412921835967,0.006910994184623076,0.0018121531936842574,-1.1102230246251565e-16
