,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,3.3306690738754696e-16,-0.05225450317433722,0.10270291106770484,-0.01355833902962722,-0.008851138848435303,0.039280493527751495,0.05899834677470217,0.004821218158818141,-0.05818232640637627,0.07776703221019518
SEX,-0.05225450317433722,0.0,0.009512637546935179,0.00756415695700156,0.04900783862355211,-0.040135751284739035,-0.030417691257386668,0.06032749075938096,0.06315939430219661,0.004437748685458946
MSP,0.10270291106770484,0.009512637546935179,-6.661338147750939e-16,-0.07032928988840588,-0.12765228658420172,-0.04495386276181047,0.0787512184768166,0.10611687228987304,0.0008467116870338482,0.031143237547317074
RAC1P,-0.01355833902962722,0.00756415695700156,-0.07032928988840588,0.0,-0.007813143521362708,-0.07053112752310481,0.024807788145219445,0.04208810409127228,0.013085434778129037,0.013955762071725483
HOUSING_TYPE,-0.008851138848435303,0.04900783862355211,-0.12765228658420172,-0.007813143521362708,4.551914400963142e-15,0.2696031351801699,0.013537917253248223,0.08307712439107375,0.012566683708669143,0.018589267614409308
OWN_RENT,0.039280493527751495,-0.040135751284739035,-0.04495386276181047,-0.07053112752310481,0.2696031351801699,3.774758283725532e-15,0.015221738589234632,-0.02071899942245427,-0.004467780946304785,0.018538025216662958
EDU,0.05899834677470217,-0.030417691257386668,0.0787512184768166,0.024807788145219445,0.013537917253248223,0.015221738589234632,-1.1102230246251565e-16,-0.13012256610762674,-0.016603333209344907,-0.026523128193771964
PINCP_DECILE,0.004821218158818141,0.06032749075938096,0.10611687228987304,0.04208810409127228,0.08307712439107375,-0.02071899942245427,-0.13012256610762674,-1.1102230246251565e-16,-0.042516073630144396,-0.019315762338550868
DVET,-0.05818232640637627,0.06315939430219661,0.0008467116870338482,0.013085434778129037,0.012566683708669143,-0.004467780946304785,-0.016603333209344907,-0.042516073630144396,-6.661338147750939e-16,0.04678495859878477
DEYE,0.07776703221019518,0.004437748685458946,0.031143237547317074,0.013955762071725483,0.018589267614409308,0.018538025216662958,-0.026523128193771964,-0.019315762338550868,0.04678495859878477,-1.4432899320127035e-15
