,Target samples,Deid. samples
0,1371,0
1,116,1
2,0,0
3,271,7
4,385,15
5,0,0
6,240,16
7,0,0
8,24,2
9,106,10
10,0,0
11,267,34
12,28,4
13,334,51
14,0,0
15,0,0
16,0,0
17,0,0
18,70,15
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,283,91
25,0,0
26,59,21
27,16,6
28,139,57
29,0,0
30,0,0
31,323,144
32,0,0
33,18,9
34,0,0
35,0,0
36,211,120
37,0,0
38,0,0
39,0,0
40,0,0
41,33,23
42,0,0
43,0,0
44,0,0
45,0,0
46,306,256
47,0,0
48,0,0
49,531,516
50,151,149
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,20,31
62,0,0
63,0,0
64,0,0
65,19,36
66,455,884
67,0,0
68,0,0
69,0,0
70,0,0
71,302,737
72,0,0
73,0,0
74,1555,4375
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,1,13
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,11
