,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.06595079260992577,-0.35178602859284247,-0.0236235928038179,0.04113135882573098,-0.05116050885905857,-0.27922796887504425,-0.11264775067840549,-0.09031157515712526,0.10880087489824741
SEX,-0.06595079260992577,0.0,-0.0013540703476097558,-0.026001475839695344,-0.02187765516668262,0.030543529787574367,-0.005875851220715067,0.018760410775983227,0.08787419260850508,0.02373843940678263
MSP,-0.35178602859284247,-0.0013540703476097558,-2.220446049250313e-16,0.09634659452344879,-0.24224053427594677,0.11578835719180555,-0.20648649236267835,-0.2763809995378452,0.003592337144390955,0.034529885673422835
RAC1P,-0.023623592803817928,-0.026001475839695348,0.09634659452344879,0.0,-0.05164762111419835,-2.0272808336739556e-05,0.01856246542640859,0.021821465149177627,0.03693420823534324,-0.021569384374535757
HOUSING_TYPE,0.041131358825730976,-0.02187765516668262,-0.24224053427594672,-0.05164762111419835,0.0,0.5747721023177413,0.06535342996580809,0.14598698776895808,-0.009507400823457695,0.07974970958425533
OWN_RENT,-0.05116050885905857,0.03054352978757437,0.11578835719180555,-2.0272808336736087e-05,0.5747721023177413,0.0,-0.025036527362873505,-0.12328295869118902,0.007903932621555606,-0.05577570104629252
EDU,-0.27922796887504425,-0.005875851220715067,-0.2064864923626783,0.018562465426408582,0.06535342996580809,-0.025036527362873505,-2.220446049250313e-16,-0.499567210341495,-0.01236308968645677,-0.013982545841297173
PINCP_DECILE,-0.11264775067840554,0.01876041077598324,-0.2763809995378452,0.021821465149177634,0.14598698776895805,-0.12328295869118902,-0.499567210341495,2.220446049250313e-16,-0.042125132699812724,-0.029796060416300445
DVET,-0.09031157515712526,0.08787419260850508,0.003592337144390956,0.03693420823534325,-0.009507400823457697,0.007903932621555606,-0.012363089686456772,-0.042125132699812724,0.0,0.03924787717418385
DEYE,0.10880087489824741,0.023738439406782625,0.03452988567342284,-0.021569384374535764,0.07974970958425533,-0.05577570104629252,-0.013982545841297173,-0.02979606041630045,0.039247877174183855,-1.1102230246251565e-16
