,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,2.7755575615628914e-15,-0.014125591929113335,0.022519259540737566,0.007705860266688715,0.023386303598665382,0.060137682098120225,-0.01702404081085901,-0.06538889211935436,0.00019582673980771473,-0.003417143770840382
AGEP,-0.014125591929113335,0.0,-0.05304669891344576,-0.09075154547916721,0.10966782248112895,0.14967956276317032,0.4348223404821231,0.3485264650804949,0.01073348751496718,-0.48171389738528175
SEX,0.022519259540737566,-0.05304669891344576,0.0,-0.0285968276363554,0.011069767754525013,0.022781375916489856,0.031164909357157933,0.052586796647715914,0.05254915478157074,0.10926170246974856
MSP,0.007705860266688715,-0.09075154547916721,-0.0285968276363554,-2.55351295663786e-15,0.02098776292734339,0.034671458151231384,0.46303646400342996,0.44631757229523494,0.12719095536555597,-0.19229394907483624
HISP,0.023386303598665382,0.10966782248112895,0.011069767754525013,0.02098776292734339,0.0,-0.11991373873640854,0.03477673114906903,-0.0039597794016257865,-0.028613088283588748,0.04024806142796497
RAC1P,0.060137682098120225,0.14967956276317032,0.022781375916489856,0.034671458151231384,-0.11991373873640854,-2.3314683517128287e-15,-0.01924153713674412,-0.0258472314925156,-0.010519746784148163,0.05239592648518371
NOC,-0.01702404081085901,0.4348223404821231,0.031164909357157933,0.46303646400342996,0.03477673114906903,-0.01924153713674412,-3.6637359812630166e-15,-0.5713783432200328,-0.16904078485366103,0.1882316208134293
NPF,-0.06538889211935436,0.3485264650804949,0.052586796647715914,0.44631757229523494,-0.0039597794016257865,-0.0258472314925156,-0.5713783432200328,-2.220446049250313e-16,-0.08167564897607857,0.14734625481288785
OWN_RENT,0.00019582673980771473,0.01073348751496718,0.05254915478157074,0.12719095536555597,-0.028613088283588748,-0.010519746784148163,-0.16904078485366103,-0.08167564897607857,-2.042810365310288e-14,-0.1411537959440848
PINCP_DECILE,-0.003417143770840382,-0.48171389738528175,0.10926170246974856,-0.19229394907483624,0.04024806142796497,0.05239592648518371,0.1882316208134293,0.14734625481288785,-0.1411537959440848,1.6653345369377348e-15
