,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,1.1324274851176597e-14,0.0376749857454702,-0.000748899514246208,-0.020111103207187876,-0.033088444695926235,-0.00959715269931763,-0.0025197690028128626,0.028960342235924988,0.005591205914225796,0.011577680516865418,-0.016286665109853944,-0.06796166645155362,-0.038811609849446094,-0.005922778401197216,0.00015363729823497305,0.00558094023115779,-0.022421837178754213,-0.03550344269405495
AGEP,0.0376749857454702,5.551115123125783e-16,-0.075166352507781,-0.13961773233944946,0.17985691071227602,0.1334058239292421,0.5079649672764833,0.4840830041244897,-0.07432187747262063,0.1469749733830818,-0.17454190032595934,-0.5482194138010487,-0.5790495250007828,-0.08413241747542465,-0.35134997648296057,-0.2893214105939795,0.1229911128555802,0.24453092149572142
SEX,-0.000748899514246208,-0.075166352507781,0.0,-0.019511369695907693,0.0048633577296181354,0.017476137781529833,0.026156246506516354,0.03028701305325221,-0.020448898382954196,-0.021180546917397326,-0.059462226306884636,-0.03145867416506498,0.16448191983111066,0.09516876558984952,-0.02463795989519577,-0.007924084383054315,0.010786397436333897,-0.023256649414775503
MSP,-0.020111103207187876,-0.13961773233944946,-0.019511369695907693,-1.0103029524088925e-14,0.003942477432559502,0.005468934040023993,0.3088808754639796,0.31415202876845105,-0.1412769127323073,-0.013580855872322408,-0.2637794571129158,-0.25044773836819245,-0.18187274668244766,0.017539474704279176,-0.2810265606232935,-0.27568107594292696,0.027268444049326317,0.03816155423532802
HISP,-0.033088444695926235,0.17985691071227602,0.0048633577296181354,0.003942477432559502,-1.2101430968414206e-14,-0.19376541003732511,-0.11024051875066182,-0.1178615570800649,-0.005508778921138825,-0.05808816010580216,0.032836615211229006,0.15117039427291448,0.12916864497118177,0.025463395940981577,0.04932563606463314,0.03799229088900057,-0.00025047527230438716,-0.026123223345864338
RAC1P,-0.00959715269931763,0.1334058239292421,0.017476137781529833,0.005468934040023993,-0.19376541003732511,0.0,-0.05551643421598384,-0.061857056449828356,-0.011193360153272785,-0.0007292132177311936,0.008315151742129292,0.08140625673137952,0.09917876716070759,0.0026152653067453187,0.040667655712681515,0.03092642984555323,-0.03740205446623669,-0.03586753232914192
NOC,-0.0025197690028128626,0.5079649672764833,0.026156246506516354,0.3088808754639796,-0.11024051875066182,-0.05551643421598384,0.0,-0.6585486280932014,0.23619697448453558,-0.08539575699317761,0.156893144959297,0.34367878171599453,0.3211651576252802,0.03458008342908737,0.14872481116015943,0.14941366405808856,-0.06653459216490959,-0.1312571987166879
NPF,0.028960342235924988,0.4840830041244897,0.03028701305325221,0.31415202876845105,-0.1178615570800649,-0.061857056449828356,-0.6585486280932014,0.0,0.25588107707127683,-0.005865285070362689,0.08735776207929849,0.31018236851259035,0.306318296477662,0.024793226875091515,0.13570834189810613,0.09787559379365993,-0.07881087007967531,-0.13959243485876915
HOUSING_TYPE,0.005591205914225796,-0.07432187747262063,-0.020448898382954196,-0.1412769127323073,-0.005508778921138825,-0.011193360153272785,0.23619697448453558,0.25588107707127683,3.5416114485542494e-14,0.43496970444475885,0.04702933392748515,-0.005351245404959031,0.07269251456490752,0.02330454009569967,0.043405030386372646,0.01630090489940793,0.1009222237104627,0.08602828861668568
OWN_RENT,0.011577680516865418,0.1469749733830818,-0.021180546917397326,-0.013580855872322408,-0.05808816010580216,-0.0007292132177311936,-0.08539575699317761,-0.005865285070362689,0.43496970444475885,0.0,-0.03249231224171002,0.07175358909419187,0.0619605411732686,-0.0007760739422891208,0.012425896396233142,0.019639052666304172,-0.012477110737743128,-0.06011130411922965
