,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-3.3306690738754696e-16,-0.0559806716464237,-0.14864374769700694,0.0876356339533346,-0.056313512547846,0.07911168390503956,-0.4822438427391256,-0.4089896759138162,-0.08385285682936762,0.07391358318201269
SEX,-0.0559806716464237,-8.881784197001252e-16,0.04089563173249186,0.03439818778084387,-0.0069145344712989885,0.08801259976496431,-0.061310247496512524,0.022323246546011977,0.12050253876752194,0.012636373321270964
MSP,-0.14864374769700694,0.04089563173249186,0.0,0.015985265261054492,-0.09749223185287337,0.022157929022695304,-0.2682729603248698,-0.21453359772345493,0.016728366556071166,0.03651512401849429
RAC1P,0.0876356339533346,0.03439818778084387,0.015985265261054492,0.0,0.03353034147222377,-0.007814435095255099,0.1035934877671684,0.07294684213369466,0.008357272242833426,-0.02418573894203776
HOUSING_TYPE,-0.056313512547846,-0.0069145344712989885,-0.09749223185287337,0.03353034147222377,3.5416114485542494e-14,0.3255765226205399,-0.021158001682326084,0.029062636239433906,0.01823502762179605,0.08852426079636805
OWN_RENT,0.07911168390503956,0.08801259976496431,0.022157929022695304,-0.007814435095255099,0.3255765226205399,-1.099120794378905e-14,0.03956346439120713,0.0259446627187,-0.005352842254700564,-0.032352848732801066
EDU,-0.4822438427391256,-0.061310247496512524,-0.2682729603248698,0.1035934877671684,-0.021158001682326084,0.03956346439120713,3.219646771412954e-15,-0.5813443317622503,-0.08056017249481325,0.0196215787787265
PINCP_DECILE,-0.4089896759138162,0.022323246546011977,-0.21453359772345493,0.07294684213369466,0.029062636239433906,0.0259446627187,-0.5813443317622503,-5.329070518200751e-15,-0.10484837183026238,-0.004819908957947133
DVET,-0.08385285682936762,0.12050253876752194,0.016728366556071166,0.008357272242833426,0.01823502762179605,-0.005352842254700564,-0.08056017249481325,-0.10484837183026238,-2.6645352591003757e-14,-0.027629235449765727
DEYE,0.07391358318201269,0.012636373321270964,0.03651512401849429,-0.02418573894203776,0.08852426079636805,-0.032352848732801066,0.0196215787787265,-0.004819908957947133,-0.027629235449765727,-2.90878432451791e-14
