,feature,divergence
1,AGEP,4.5026898061901495
23,WGTP,3.849247644494447
22,PWGTP,2.5700236966824646
10,DENSITY,1.7639778038260976
16,POVPIP,1.0721707317073166
11,INDP,0.987260150109004
14,PINCP,0.7553898077084757
12,INDP_CAT,0.4718060232208534
13,EDU,0.45007782083337783
15,PINCP_DECILE,0.3518874436329519
7,NPF,0.21467099254352712
5,RAC1P,0.17371407143005949
3,MSP,0.1224463718114589
0,PUMA,0.07002188739095949
6,NOC,0.061011452315800165
4,HISP,0.04601364269291323
19,DPHY,0.02357085108403814
8,HOUSING_TYPE,0.013282449459352919
17,DVET,0.01256319270895477
18,DREM,0.00798538562753743
9,OWN_RENT,0.0076939702187820425
2,SEX,0.004511278195488688
21,DEAR,0.0016139435665339097
20,DEYE,0.0011908823805939009
