,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,0.0,0.07774279325756142,0.0420902478693939,0.10884979507294393,-0.1879981416017796,-0.040185696231161146,-0.1712782587012017,-0.15354077715401737,0.23274193759645792,-0.29244659367053,0.09458964495578957,0.00039952138207105525,0.04655501874705101,0.06069058291459434,-0.010316887818545228,-0.02311789437931419,-0.05258416043473259,-0.03540309901554598
AGEP,0.07774279325756142,0.0,-0.050082978668297445,0.05111260918498817,0.09264817398208046,0.10906441630240832,0.2835480519360982,0.18019927064607355,0.18088451939993905,0.05532787316891808,0.10295898907080034,-0.36049879959703207,-0.3121730257220857,-0.07092190804341249,-0.19256892271483184,-0.08607136826818941,0.09562730205184217,0.1989900726629819
SEX,0.0420902478693939,-0.050082978668297445,-6.661338147750939e-16,0.023718552670518717,-0.04494154709911591,-0.04380914565845782,-0.06638148495017097,-0.01845204076835552,0.047370966708573985,-0.029101567456684213,-0.03805585232654586,-0.021652567646817104,0.05088037944335862,0.07855658064883066,0.09604752052619792,0.095958137017195,0.005161857053155745,-0.032990889904552234
MSP,0.10884979507294393,0.05111260918498817,0.023718552670518717,4.884981308350689e-15,-0.012493726633376997,0.06453748995858272,-0.28582855594862816,-0.1394368272006129,0.30797974300904296,-0.4519835606863167,0.17311649134335105,-0.12262427056884492,0.18793538464928183,0.032887728527761444,-0.01690625649357752,0.0116681465790483,0.008471233926718773,0.005369657655213226
HISP,-0.1879981416017796,0.09264817398208046,-0.04494154709911591,-0.012493726633376997,2.55351295663786e-15,0.02053108084076844,0.0010069350764396329,0.09105030927012372,-0.07435713052420133,0.07903885906821134,-0.019719609506960792,-0.005152438326100878,-0.014486943003716932,0.005145157525895613,0.014376517240382972,0.0009458316388911128,0.004514800457232196,0.000957156050439837
RAC1P,-0.040185696231161146,0.10906441630240832,-0.04380914565845782,0.06453748995858272,0.02053108084076844,-3.552713678800501e-15,-0.06761953420765496,-0.02594375319908217,0.03548216699637855,-0.04931286972509146,0.025759910494388225,0.011658498602059454,0.03638568808359211,-0.026269293909849334,0.016907914230967994,0.0401074771822348,0.03229887161674343,-0.021627186308085418
NOC,-0.1712782587012017,0.2835480519360982,-0.06638148495017097,-0.28582855594862816,0.0010069350764396329,-0.06761953420765496,0.0,0.008496089769229775,-0.22725770217495184,0.3199071202074504,-0.19001161879065726,0.09402132237119115,-0.04328014638171568,0.004451044954759689,0.0032557733587903204,-0.05455907143422736,-0.011732783006901643,-0.06288972984646053
NPF,-0.15354077715401737,0.18019927064607355,-0.01845204076835552,-0.1394368272006129,0.09105030927012372,-0.02594375319908217,0.008496089769229775,6.5503158452884236e-15,-0.2709499050763053,0.5196130112129079,-0.15483897776996394,0.09980171107262525,-0.007625982771222645,-0.008328928873475,0.0369255871328113,-0.025565146073102063,-0.0151664744594035,-0.07513094635396989
HOUSING_TYPE,0.23274193759645792,0.18088451939993905,0.047370966708573985,0.30797974300904296,-0.07435713052420133,0.03548216699637855,-0.22725770217495184,-0.2709499050763053,-8.881784197001252e-15,-0.10820871570799118,0.18865769034186783,0.12353861564326078,0.020481779785942025,0.018486069242483118,0.1112173816933592,0.13468856473392132,0.03106015686187374,0.027390711077360012
OWN_RENT,-0.29244659367053,0.05532787316891808,-0.029101567456684213,-0.4519835606863167,0.07903885906821134,-0.04931286972509146,0.3199071202074504,0.5196130112129079,-0.10820871570799118,2.6645352591003757e-15,-0.17487110683123844,-0.07604485677491522,0.05951658181770358,0.0022465963086245894,-0.08760070745724417,-0.1177168246078805,-0.008480168597685345,-0.0415660011459236
INDP_CAT,0.09458964495578957,0.10295898907080034,-0.03805585232654586,0.17311649134335105,-0.019719609506960792,0.025759910494388225,-0.19001161879065726,-0.15483897776996394,0.18865769034186783,-0.17487110683123844,0.0,-0.2888005016641396,0.08173112898871138,0.023113441532098475,-0.0692402340441427,-0.0636780870610773,-0.04386316304658378,-0.07293458000564293
