,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-4.551914400963142e-15,0.08675737093778219,0.0034895290126701548,0.04724928190552833,-0.07347535571889238,-0.16431920818641318,-0.13896681628764504,-0.12200566949035413,-0.11860313441671147,-0.09726861989122791
AGEP,0.08675737093778219,0.0,-0.034767623413981465,0.2773109759529927,0.044146416575857265,0.019721928329825236,-0.22876778637792483,-0.1455588781174299,0.009630529566598878,0.046095676610410585
SEX,0.0034895290126701548,-0.034767623413981465,-2.220446049250313e-16,0.04883475225108664,-0.03746291424154498,-0.0008830212760808712,-0.08956779758756692,-0.1156106658022028,-0.01488936121475861,-0.08366857871031469
MSP,0.04724928190552833,0.2773109759529927,0.04883475225108664,1.5543122344752192e-15,-0.04682287390740095,-0.14115132677862274,-0.1782429176391373,-0.3571515824230289,0.10819896729680314,0.29922340012630694
HISP,-0.07347535571889238,0.044146416575857265,-0.03746291424154498,-0.04682287390740095,2.3314683517128287e-15,-0.32625030055403237,-0.009437114134294624,-0.06273734738125808,-0.3260259488007992,0.06779613378845005
RAC1P,-0.16431920818641318,0.019721928329825236,-0.0008830212760808712,-0.14115132677862274,-0.32625030055403237,6.772360450213455e-15,0.03664302696929615,0.00527759287269014,-0.1690718612559881,0.09255131208841708
NOC,-0.13896681628764504,-0.22876778637792483,-0.08956779758756692,-0.1782429176391373,-0.009437114134294624,0.03664302696929615,4.218847493575595e-15,0.1043346867974645,-0.19250455781772274,-0.1643149117363858
NPF,-0.12200566949035413,-0.1455588781174299,-0.1156106658022028,-0.3571515824230289,-0.06273734738125808,0.00527759287269014,0.1043346867974645,-6.661338147750939e-16,-0.2716380515124223,-0.11020958812150067
OWN_RENT,-0.11860313441671147,0.009630529566598878,-0.01488936121475861,0.10819896729680314,-0.3260259488007992,-0.1690718612559881,-0.19250455781772274,-0.2716380515124223,0.0,0.029053100483092294
PINCP_DECILE,-0.09726861989122791,0.046095676610410585,-0.08366857871031469,0.29922340012630694,0.06779613378845005,0.09255131208841708,-0.1643149117363858,-0.11020958812150067,0.029053100483092294,-5.551115123125783e-16
