,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.0,0.220979020979021,-0.021504518872939915,0.04140661387983233,0.15,0.02922783323546682,-0.060735460191981935,0.00663393998348584,0.0016255674150411,-0.04280701754385964,0.01639344262295082
1,0.0,0.0,0.0,0.11538461538461539,0.051967038809144106,0.009843192050923766,0.125,-0.061876100998238426,-0.11481860530773574,0.030593604723501002,0.009681838629207046,0.013333333333333334,0.01639344262295082
2,0.0,0.0,0.0,0.15384615384615385,0.00013290802764487353,0.04361124049060705,-0.09130434782608698,-0.0310921902524956,0.10276679841897234,-0.007626485991245227,0.011184721711037498,0.05333333333333334,0.01639344262295082
3,0.0,0.0,0.0,0.23076923076923078,-0.04678362573099415,0.052212389380530966,0.10326086956521739,0.0544186729301233,-0.0704580745341615,0.007759391012227251,-0.0019220545536334996,-0.06526315789473683,-0.05563835072031793
4,0.0,0.0,0.0,-0.413986013986014,0.030090377458798515,0.005216581276199339,0.15,0.03899001761597182,0.1302936194240542,-0.0364612200115373,0.05668016194331984,0.09333333333333334,0.04918032786885246
5,0.0,0.0,0.0,-0.03426573426573426,0.03333333333333333,-0.027433628318584077,-0.3228260869565217,0.021799765120375805,0.1045313382269904,0.015968396882670308,0.0011655011655011677,0.04,0.08196721311475409
6,0.0,0.0,0.0,0.0,-0.020069112174375334,-0.0607669616519174,-0.05543478260869565,0.0277011156782149,-0.09775550536420102,0.04550441697112284,0.0195068089804932,0.009824561403508777,0.03278688524590164
7,0.0,0.0,0.0,0.0,-0.027166400850611373,0.028660145940071415,0.05,-0.039591896652965364,0.12648221343873517,0.007377642547704399,0.031734347523821205,-0.04210526315789473,-0.18827620466964728
8,0.0,0.0,0.0,-0.2727272727272727,0.0,-0.06301816488122962,-0.10869565217391304,-0.030211391661773335,0.021156832298136644,-0.016556572294675886,-0.051639880587249,-0.055438596491228065,-0.00794833581718829
9,0.0,0.0,0.0,0.0,0.0,-0.029731408166433784,0.0,-0.009365825014679974,-0.14146315640880858,-0.05319311382325327,-0.07801701222753854,-0.004210526315789442,0.03874813710879288
