,Target samples,Deid. samples
0,7,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,15,4
22,0,0
23,0,0
24,0,0
25,0,0
26,39,14
27,0,0
28,0,0
29,0,0
30,0,0
31,50,22
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,172,100
38,0,0
39,0,0
40,0,0
41,23,16
42,0,0
43,182,136
44,0,0
45,1151,945
46,512,428
47,518,464
48,1291,1179
49,791,752
50,16005,15867
51,1358,1431
52,2069,2241
53,2333,2613
54,238,278
55,216,267
56,25,32
57,64,87
58,0,0
59,45,65
60,19,28
61,0,0
62,90,148
63,0,0
64,0,0
65,12,22
66,0,0
67,0,0
68,0,0
69,22,50
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,2,6
76,0,0
77,0,0
78,0,0
79,3,11
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,1,18
96,0,0
97,0,0
98,0,0
99,0,29
