,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,0.01897143351992149,-0.007707171927146539,0.0018299696629069107,0.012640931260890463,-0.0032780233591282876,-0.1291211405032633,-0.27595962269359053,-0.0171151812675919,-0.005068071237959854
SEX,0.01897143351992149,1.1102230246251565e-16,0.012742019142766209,-0.00687644848322897,0.009591058376879184,-0.011361896503025505,-0.021049798621319393,-0.012371463985565906,0.007547909365847344,-0.0067378031537957735
MSP,-0.007707171927146539,0.012742019142766209,0.0,-0.015459825546522261,-0.0026653339029720224,0.007903653232817453,-0.08145770091767855,-0.3204533173038037,-0.011331969088384249,-0.006256323431302488
RAC1P,0.0018299696629069384,-0.006876448483228972,-0.015459825546522268,0.0,-0.011129997377660364,-0.0012444111304342614,0.008500662417773523,0.04045807496353986,0.010115327449119735,-0.0026298944384703024
HOUSING_TYPE,0.012640931260890461,0.009591058376879184,-0.002665333902971967,-0.011129997377660364,-1.1102230246251565e-16,-0.004552842812144076,0.02768104639197888,-0.061867305140399176,0.007444706290219823,0.0016267566807856293
OWN_RENT,-0.003278023359128291,-0.011361896503025503,0.007903653232817453,-0.001244411130434258,-0.004552842812144187,-1.1102230246251565e-16,-0.001069430150173063,0.030327842103994092,-0.015529442457173123,-0.005006686604457626
EDU,-0.1291211405032633,-0.021049798621319393,-0.08145770091767852,0.00850066241777352,0.027681046391978874,-0.0010694301501730646,0.0,-0.2580200250607539,-0.020183030269748,-0.002343761308401377
PINCP_DECILE,-0.2759596226935906,-0.012371463985565906,-0.3204533173038037,0.04045807496353986,-0.06186730514039923,0.030327842103994078,-0.2580200250607539,0.0,-0.019298147914533083,0.04224933944274445
DVET,-0.0171151812675919,0.007547909365847358,-0.011331969088384249,0.010115327449119735,0.007444706290219823,-0.015529442457173121,-0.020183030269748,-0.019298147914533083,0.0,-0.003389122021321238
DEYE,-0.0050680712379598675,-0.006737803153795775,-0.006256323431302481,-0.0026298944384703093,0.0016267566807856154,-0.005006686604457626,-0.002343761308401377,0.04224933944274445,-0.003389122021321231,0.0
