,feature,divergence
11,INDP_CAT,6.265848670756646
13,PINCP,4.5389835858585865
1,AGEP,4.317948717948718
14,PINCP_DECILE,1.8933000895026209
7,NPF,0.9172307861811512
12,EDU,0.6517101462832822
3,MSP,0.5457706390965875
10,DENSITY,0.43418467583497056
15,POVPIP,0.3150386507139459
6,NOC,0.21096300554319308
17,DREM,0.09960631204569242
0,PUMA,0.08097072181920406
4,HISP,0.07807191979451487
16,DVET,0.0764901550254928
18,DPHY,0.07332725079359606
5,RAC1P,0.06510128599713044
9,OWN_RENT,0.048950325492828614
8,HOUSING_TYPE,0.02314953119480336
2,SEX,0.0199809496218456
19,DEYE,0.01808939349662132
20,DEAR,0.006081983887710786
