,Target samples,Deid. samples
0,12,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,5,1
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,27,11
29,0,0
30,0,0
31,0,0
32,0,0
33,38,19
34,0,0
35,13,7
36,14,8
37,0,0
38,10,6
39,25,16
40,0,0
41,0,0
42,11,8
43,16,12
44,29,23
45,175,142
46,56,47
47,657,576
48,1040,970
49,8926,8594
50,9869,9917
51,1719,1821
52,3988,4300
53,401,456
54,32,38
55,66,81
56,57,73
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,17,28
63,0,0
64,4,7
65,36,66
66,0,0
67,0,0
68,0,0
69,0,0
70,6,14
71,2,5
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,2,7
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,0
99,0,0
