,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,1.0547118733938987e-14,0.00012167749470592612,0.007152527356124358,0.005092314023974172,-0.008519466651233515,-0.021686747448868036,-0.0052170164836278865,0.007766238689878906,0.013383881440495071,0.012792898480866437,0.011602246637266132,-0.0022088677546713772,0.005038060039607092,-0.0035306345831735723,-0.0031011022287433555,0.0017459682152598114,0.00010442416536336502,-0.01731339108899604
AGEP,0.00012167749470592612,-4.440892098500626e-16,0.0031540598876422035,0.022445355948968265,-0.009274579446257286,0.002832417070697285,-0.0025146150752383134,-0.007806562121925709,0.018589236030410697,-0.011331277411169127,0.013400879006838229,0.011466413948900356,-0.00041970294849602574,0.007598669362908761,0.022706006777847454,0.020705002985727416,-0.012239192136871302,0.003844358296218958
SEX,0.007152527356124358,0.0031540598876422035,-1.4765966227514582e-14,0.017688679559413632,0.017914668664278086,0.021733872647740262,-0.006839972037830832,0.0068849371371753135,0.018218503111865354,0.008882698568962467,0.005553060379697591,-0.0022969984781766595,0.008751751041134459,-0.016108483507078997,-5.193585698824721e-05,0.0061180391349221815,-0.01683100043405671,-0.016871174482981144
MSP,0.005092314023974172,0.022445355948968265,0.017688679559413632,0.0,0.01035663557312318,-0.0048134177381644674,-0.005463458445804759,-0.013648163899408816,-0.016076675226952053,-0.0003690341081096088,-0.0014918393145064712,0.012696449475431026,0.023019569970143594,0.03357843682924835,0.015702191220867745,0.011769924196635362,-0.01907946559182687,-0.02033400872564995
HISP,-0.008519466651233515,-0.009274579446257286,0.017914668664278086,0.01035663557312318,2.220446049250313e-15,0.006873233571096177,-0.006391234459047129,0.007041901863698907,0.009336085247354318,0.00413242179618116,-0.005249481628410033,-0.012056623995857774,-0.0020823525092582423,-0.003021882549950554,-0.01324701773654436,-0.012136293470705654,-0.012181742801825162,0.000572586688058728
RAC1P,-0.021686747448868036,0.002832417070697285,0.021733872647740262,-0.0048134177381644674,0.006873233571096177,0.0,-0.005652642672746767,0.00226891433924626,0.0027666813487432235,0.008513649055897722,-0.00235944665049379,0.005877641398441852,0.008096586622508034,0.023760231600374333,-0.014465959677242485,-0.013750325962404004,-0.020167024673340604,-0.016224216661918877
NOC,-0.0052170164836278865,-0.0025146150752383134,-0.006839972037830832,-0.005463458445804759,-0.006391234459047129,-0.005652642672746767,0.0,0.012286886821587406,0.007758747866853433,0.0032332988106255622,0.004132244959987208,0.0016746592208743971,-0.0052347311366771065,-0.0040088358626917155,0.0031011371532103094,0.002282106383988819,0.0008302401179815372,0.0009668564271459734
NPF,0.007766238689878906,-0.007806562121925709,0.0068849371371753135,-0.013648163899408816,0.007041901863698907,0.00226891433924626,0.012286886821587406,-1.1102230246251565e-16,0.014242963536253261,0.009598596476693099,0.006566395823521004,0.01840006151451873,0.019282107532231085,-0.02003387219870223,-0.013631489356944693,-0.009148637250858765,0.011523857439804205,0.009225838496695504
HOUSING_TYPE,0.013383881440495071,0.018589236030410697,0.018218503111865354,-0.016076675226952053,0.009336085247354318,0.0027666813487432235,0.007758747866853433,0.014242963536253261,3.5416114485542494e-14,0.011593250983798875,-0.019837587885687596,0.002396529908672583,0.05511057136880261,0.01894873211146702,0.004320386455010122,0.0019056431261302437,-0.03538059319525742,-0.059226071374253314
OWN_RENT,0.012792898480866437,-0.011331277411169127,0.008882698568962467,-0.0003690341081096088,0.00413242179618116,0.008513649055897722,0.0032332988106255622,0.009598596476693099,0.011593250983798875,0.0,0.009282112393073534,-0.006355204582311688,-0.02126186577380762,-0.008065770640048297,0.007071876562328647,0.01686928966061732,0.012111515880187692,0.02627382029369863
INDP_CAT,0.011602246637266132,0.013400879006838229,0.005553060379697591,-0.0014918393145064712,-0.005249481628410033,-0.00235944665049379,0.004132244959987208,0.006566395823521004,-0.019837587885687596,0.009282112393073534,0.0,0.005466097936563885,0.009373290529859357,0.00026302106508651474,0.008820579779685811,0.005547389149730908,-0.023451514694200582,-0.019666765684054593
EDU,-0.0022088677546713772,0.011466413948900356,-0.0022969984781766595,0.012696449475431026,-0.012056623995857774,0.005877641398441852,0.0016746592208743971,0.01840006151451873,0.002396529908672583,-0.006355204582311688,0.005466097936563885,-2.55351295663786e-15,-0.00679595418256751,-0.006078959381696794,0.02036967531760414,0.01617458287958301,-0.0121896910806351,-0.0032211275453077892
PINCP_DECILE,0.005038060039607092,-0.00041970294849602574,0.008751751041134459,0.023019569970143594,-0.0020823525092582423,0.008096586622508034,-0.0052347311366771065,0.019282107532231085,0.05511057136880261,-0.02126186577380762,0.009373290529859357,-0.00679595418256751,-2.1094237467877974e-15,-0.015377785892279505,0.011712291274570574,0.006452664839088851,-0.017219366269366106,-0.0004183309880586572
