,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,0.10476416211738356,-0.040799307988022025,-0.2068768425829648,-0.42631257597770694,-0.040800611676249626,0.112816084770945,0.19655193378620403,-0.10806325752065167,0.11662103430083673
AGEP,0.10476416211738356,-7.882583474838611e-15,-0.03498413324718405,0.06306750295812091,0.013262408401472053,0.13169972565062824,0.10676809865346676,-0.04402280729197933,0.03203842246822959,-0.5830197251962438
SEX,-0.040799307988022025,-0.03498413324718405,-4.773959005888173e-15,0.03307654262170576,-0.20604663971496145,-0.033001547566843134,-0.017546775368821384,-0.08862263108928349,-0.2344487397437957,0.019532080489990472
MSP,-0.2068768425829648,0.06306750295812091,0.03307654262170576,0.0,-0.0865394614212103,0.09206256645496827,0.2856207388744332,0.18468570107904875,0.024058174184571762,-0.17230170776709172
HISP,-0.42631257597770694,0.013262408401472053,-0.20604663971496145,-0.0865394614212103,7.771561172376096e-16,-0.21775469353540777,-0.003430018591860191,0.10179153479390464,-0.013890046585776361,0.11622082058700946
RAC1P,-0.040800611676249626,0.13169972565062824,-0.033001547566843134,0.09206256645496827,-0.21775469353540777,4.9960036108132044e-15,-0.10424068506456972,-0.12330080737764548,-0.10024362472357741,0.10103787645960788
NOC,0.112816084770945,0.10676809865346676,-0.017546775368821384,0.2856207388744332,-0.003430018591860191,-0.10424068506456972,0.0,-0.40702050094572134,-0.42455186897777997,0.20477712178960275
NPF,0.19655193378620403,-0.04402280729197933,-0.08862263108928349,0.18468570107904875,0.10179153479390464,-0.12330080737764548,-0.40702050094572134,-3.774758283725532e-15,-0.08929693038299086,0.20283543156359168
OWN_RENT,-0.10806325752065167,0.03203842246822959,-0.2344487397437957,0.024058174184571762,-0.013890046585776361,-0.10024362472357741,-0.42455186897777997,-0.08929693038299086,0.0,0.13780521396015896
PINCP_DECILE,0.11662103430083673,-0.5830197251962438,0.019532080489990472,-0.17230170776709172,0.11622082058700946,0.10103787645960788,0.20477712178960275,0.20283543156359168,0.13780521396015896,1.4432899320127035e-15
