,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,0.026171333931406866,0.08896269188842217,0.04452336292281364,0.006239497470520314,0.013184242810700755,0.028955317666559066,-0.012706765907664452,-0.031150903651899667,0.009336142542568801
SEX,0.026171333931406866,-3.9968028886505635e-15,0.04998259704137888,-0.0018877444532748883,0.019926156918269083,-0.023021751607210005,0.0015619991023302152,0.09218984292114724,0.08902050938268792,-0.009813007938763496
MSP,0.08896269188842217,0.04998259704137888,-1.1102230246251565e-16,0.01632844590909346,-0.0562160006906435,0.10591107430514739,0.05675326185450541,0.023625399765163396,0.015227553598841972,-0.011172074926569082
RAC1P,0.04452336292281364,-0.0018877444532748883,0.01632844590909346,-1.7763568394002505e-15,0.04365207641214404,-0.06649134857743508,0.035963167557860484,0.025340971924212502,0.012832349190598674,-0.00023122908623603947
HOUSING_TYPE,0.006239497470520314,0.019926156918269083,-0.0562160006906435,0.04365207641214404,4.551914400963142e-15,0.14722364330475463,0.0011113318471878061,0.035958615766967794,0.011756604876696265,0.019807333560541176
OWN_RENT,0.013184242810700755,-0.023021751607210005,0.10591107430514739,-0.06649134857743508,0.14722364330475463,3.774758283725532e-15,0.044882250692237176,-0.015573069508339872,-0.0006994722010500122,0.021457028529002338
EDU,0.028955317666559066,0.0015619991023302152,0.05675326185450541,0.035963167557860484,0.0011113318471878061,0.044882250692237176,1.2212453270876722e-15,-0.07859136250585297,-0.01843502706881423,-0.03548832583378125
PINCP_DECILE,-0.012706765907664452,0.09218984292114724,0.023625399765163396,0.025340971924212502,0.035958615766967794,-0.015573069508339872,-0.07859136250585297,-2.220446049250313e-16,-0.05121837218830516,-0.024984330635305356
DVET,-0.031150903651899667,0.08902050938268792,0.015227553598841972,0.012832349190598674,0.011756604876696265,-0.0006994722010500122,-0.01843502706881423,-0.05121837218830516,-2.1094237467877974e-15,0.00016738603161609023
DEYE,0.009336142542568801,-0.009813007938763496,-0.011172074926569082,-0.00023122908623603947,0.019807333560541176,0.021457028529002338,-0.03548832583378125,-0.024984330635305356,0.00016738603161609023,1.1102230246251565e-15
