,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,-9.992007221626409e-16,-0.029972400019127415,-0.11486250515677299,0.11008688562947519,-0.03687000324724933,0.0038430265288155185,0.017881888241713165,-0.0011325675673255764,0.08460265584808205,-0.03381854035408152,-0.27127482523624646,-0.016234387157454545,-0.14643216530190134,-0.06640633067835182,,-0.014326573384391628,-0.04249883789076497,0.007835119704691348,0.05419499697090551
AGEP,-0.029972400019127415,-1.1102230246251565e-16,-0.030242362427890152,-0.0997908144902598,0.022902289319988417,0.0677398923873411,0.14695482194614917,0.1581645705632282,-0.007298583971280463,0.0016992372867522532,-0.013009465175391147,-0.11065738860418148,-0.4824758723608199,-0.3611447882750866,,-0.10896782088312493,-0.11103241259973459,0.0650729812715689,0.057352327198208125
SEX,-0.11486250515677299,-0.030242362427890152,-5.218048215738236e-15,0.10354404976933063,0.031391692949596595,-0.012605384938656395,-0.057215619406596106,-0.019064870760421876,0.027142299435842593,-0.01158824472184497,-0.11777796552754523,0.06508513072140643,-0.05795122566105916,-0.03577788148402111,,0.04382139566111786,0.03854888284703425,0.061130585547189954,0.02678904976193711
MSP,0.11008688562947519,-0.0997908144902598,0.10354404976933063,0.0,0.027418973451626624,0.034227660734550636,0.12567944993730445,0.11083550434192219,-0.10056698826992623,0.10724289487478232,0.0752560819943782,-0.0632205511850244,-0.2610432011522044,-0.2955367223736839,,-0.08765531062605827,-0.11428154123363443,0.002059860503495617,0.029060369915589034
HISP,-0.03687000324724933,0.022902289319988417,0.031391692949596595,0.027418973451626624,2.7755575615628914e-15,-0.15396749153455458,0.02541463638573685,-0.013186238895510946,-0.018131584254853023,0.041115359288093845,-0.05605305528138187,-0.03015089640323408,0.07888186896953461,0.028584835057830923,,-0.016830559375250367,-0.035309280421253454,-0.010049337245586668,0.003178493202677622
RAC1P,0.0038430265288155185,0.0677398923873411,-0.012605384938656395,0.034227660734550636,-0.15396749153455458,-5.773159728050814e-15,-0.017439889265485058,0.001748204158612876,-0.018339862305567983,-0.0042874489389302245,-0.023982769927874875,-0.0338005026579142,0.04456042679846307,0.04972961026030037,,0.07390685564506592,0.06854163995537407,-0.025811620904776313,-0.0039506802959049375
NOC,0.017881888241713165,0.14695482194614917,-0.057215619406596106,0.12567944993730445,0.02541463638573685,-0.017439889265485058,0.0,-0.26182116806408345,0.14670756673797747,-0.06811252296037137,0.015622155790364406,0.060196427163230176,0.2620867129291657,0.20227216324926628,,0.03365553597119417,0.043223978722448805,-0.0487811204654434,-0.04704251635831262
NPF,-0.0011325675673255764,0.1581645705632282,-0.019064870760421876,0.11083550434192219,-0.013186238895510946,0.001748204158612876,-0.26182116806408345,0.0,0.14410390039435442,-0.10346591240175526,-0.0031307445354488983,-0.008645574620892965,0.27372459131140986,0.20267652844877096,,0.037300201732342914,0.06856114758346721,-0.062463122901919126,-0.03506050267136762
HOUSING_TYPE,0.08460265584808205,-0.007298583971280463,0.027142299435842593,-0.10056698826992623,-0.018131584254853023,-0.018339862305567983,0.14670756673797747,0.14410390039435442,1.6209256159527285e-14,0.23524699619498232,0.07237426461655189,0.08518261522176272,-0.02267858574882635,0.0348597676228163,,0.01453104171006879,-0.028271969541806524,0.12525334732826257,0.08289805907344425
OWN_RENT,-0.03381854035408152,0.0016992372867522532,-0.01158824472184497,0.10724289487478232,0.041115359288093845,-0.0042874489389302245,-0.06811252296037137,-0.10346591240175526,0.23524699619498232,7.66053886991358e-15,-0.050021907177061675,0.004254382968343417,0.09606388365926954,0.011820119077928223,,-0.003620354441181653,0.010789074142801502,-0.05570510697640656,0.003670442076674982
DENSITY,-0.27127482523624646,-0.013009465175391147,-0.11777796552754523,0.0752560819943782,-0.05605305528138187,-0.023982769927874875,0.015622155790364406,-0.0031307445354488983,0.07237426461655189,-0.050021907177061675,-8.659739592076221e-15,-0.022035553196442972,-0.13360013998148085,-0.05543401501280085,,-0.011314090860032138,-0.026440311456797143,0.020845285740388072,0.05159474123578212
INDP_CAT,-0.016234387157454545,-0.11065738860418148,0.06508513072140643,-0.0632205511850244,-0.03015089640323408,-0.0338005026579142,0.060196427163230176,-0.008645574620892965,0.08518261522176272,0.004254382968343417,-0.022035553196442972,3.3306690738754696e-15,-0.35675639442009477,-0.3410562566163349,,-0.12449999762567354,-0.1538854570086482,-0.023597330782600852,-0.053336019934852534
EDU,-0.14643216530190134,-0.4824758723608199,-0.05795122566105916,-0.2610432011522044,0.07888186896953461,0.04456042679846307,0.2620867129291657,0.27372459131140986,-0.02267858574882635,0.09606388365926954,-0.13360013998148085,-0.35675639442009477,1.2212453270876722e-15,-0.5394717741905483,,-0.5481587619028878,-0.5131674399356358,0.059388481691085494,-0.006376922962051328
PINCP_DECILE,-0.06640633067835182,-0.3611447882750866,-0.03577788148402111,-0.2955367223736839,0.028584835057830923,0.04972961026030037,0.20227216324926628,0.20267652844877096,0.0348597676228163,0.011820119077928223,-0.05543401501280085,-0.3410562566163349,-0.5394717741905483,9.992007221626409e-16,,-0.2609880182750163,-0.22353647951663724,0.015897617615579222,0.014548951649887162
DVET,,,,,,,,,,,,,,,,,,,
DREM,-0.014326573384391628,-0.10896782088312493,0.04382139566111786,-0.08765531062605827,-0.016830559375250367,0.07390685564506592,0.03365553597119417,0.037300201732342914,0.01453104171006879,-0.003620354441181653,-0.011314090860032138,-0.12449999762567354,-0.5481587619028878,-0.2609880182750163,,-7.549516567451064e-15,-0.29830709936987987,0.004116604762636408,-0.020282652893593316
DPHY,-0.04249883789076497,-0.11103241259973459,0.03854888284703425,-0.11428154123363443,-0.035309280421253454,0.06854163995537407,0.043223978722448805,0.06856114758346721,-0.028271969541806524,0.010789074142801502,-0.026440311456797143,-0.1538854570086482,-0.5131674399356358,-0.22353647951663724,,-0.29830709936987987,-2.886579864025407e-15,-0.0353749408964256,-0.014831779814961657
DEYE,0.007835119704691348,0.0650729812715689,0.061130585547189954,0.002059860503495617,-0.010049337245586668,-0.025811620904776313,-0.0487811204654434,-0.062463122901919126,0.12525334732826257,-0.05570510697640656,0.020845285740388072,-0.023597330782600852,0.059388481691085494,0.015897617615579222,,0.004116604762636408,-0.0353749408964256,-7.549516567451064e-15,-0.028608802581477466
DEAR,0.05419499697090551,0.057352327198208125,0.02678904976193711,0.029060369915589034,0.003178493202677622,-0.0039506802959049375,-0.04704251635831262,-0.03506050267136762,0.08289805907344425,0.003670442076674982,0.05159474123578212,-0.053336019934852534,-0.006376922962051328,0.014548951649887162,,-0.020282652893593316,-0.014831779814961657,-0.028608802581477466,-4.440892098500626e-15
