,feature,divergence
22,PWGTP,16.92659164939295
23,WGTP,14.97586778744494
14,PINCP,0.9349919132605624
11,INDP,0.49392432613207604
1,AGEP,0.4195710708166227
16,POVPIP,0.3103479900473224
13,EDU,0.11553078374206828
15,PINCP_DECILE,0.06212824254865898
0,PUMA,0.058251917524570374
7,NPF,0.04816755544407976
12,INDP_CAT,0.031704852148469916
6,NOC,0.030780232655735845
3,MSP,0.026007759367089444
5,RAC1P,0.011208961725834464
4,HISP,0.008152471348291349
17,DVET,0.006268341967727931
2,SEX,0.004960619467784255
10,DENSITY,0.00450970922338273
18,DREM,0.004218188575485206
20,DEYE,0.0031782126503847145
19,DPHY,0.0022481972091398378
9,OWN_RENT,0.0021182932583592995
21,DEAR,0.001178999547198592
8,HOUSING_TYPE,0.000566596117020788
