,Target samples,Deid. samples
0,27,0
1,0,0
2,0,0
3,0,0
4,26,1
5,0,0
6,29,2
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,31,6
17,0,0
18,0,0
19,0,0
20,20,5
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,51,24
33,2,1
34,0,0
35,0,0
36,0,0
37,52,31
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,4,3
44,1588,1246
45,1705,1419
46,0,0
47,0,0
48,0,0
49,0,0
50,1754,1767
51,0,0
52,1243,1341
53,0,0
54,261,304
55,477,588
56,50,66
57,0,0
58,0,0
59,16,23
60,17,25
61,0,0
62,74,120
63,129,216
64,0,0
65,0,0
66,0,0
67,1,2
68,53,113
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,1,4
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,20,173
91,0,0
92,0,0
93,1,14
94,1,17
95,0,0
96,1,26
97,0,0
98,0,0
99,0,97
