,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-2.220446049250313e-16,-0.04803934439197054,0.020340390959392416,0.04180725916682857,0.033755569075907925,0.06935674591727178,0.016610290235641555,-0.02618191015008068,-0.006494050367783187,-0.0007647233683346875
AGEP,-0.04803934439197053,0.0,-0.016014054647572523,-0.2738261300821426,0.08312029485950824,0.06284425642263085,0.16875337962807738,0.1774720621764519,0.02322693119386348,-0.3079158833815693
SEX,0.020340390959392416,-0.016014054647572523,1.1102230246251565e-16,0.012808622719858609,0.0474131227732789,0.02656472310467374,0.027460224588978878,0.01525726532522912,0.04418254819433578,0.0384421532627075
MSP,0.04180725916682858,-0.2738261300821426,0.012808622719858609,0.0,0.007638358064999741,0.04042768043903722,0.3561699370786297,0.23468350179237732,0.20704565131422564,-0.23964183796622285
HISP,0.03375556907590793,0.08312029485950824,0.0474131227732789,0.007638358064999738,0.0,-0.10201499042064319,-0.004702855239467098,-0.004199605041081002,-0.015045358113580404,0.030834451775290102
RAC1P,0.06935674591727178,0.06284425642263086,0.02656472310467374,0.04042768043903722,-0.10201499042064319,0.0,0.005565014101330354,-0.004336528508305418,-0.024968246929707182,0.055469445429320266
NOC,0.01661029023564155,0.16875337962807738,0.02746022458897888,0.3561699370786297,-0.004702855239467098,0.005565014101330354,-1.1102230246251565e-16,-0.3402956106860742,-0.22391097890819228,0.15000152907289777
NPF,-0.026181910150080683,0.1774720621764519,0.015257265325229127,0.23468350179237737,-0.0041996050410810035,-0.004336528508305397,-0.34029561068607433,-2.220446049250313e-16,-0.16479725416411894,0.16839887079092186
OWN_RENT,-0.0064940503677831905,0.02322693119386348,0.04418254819433577,0.20704565131422564,-0.01504535811358039,-0.024968246929707182,-0.2239109789081923,-0.16479725416411894,0.0,-0.10318735740274187
PINCP_DECILE,-0.0007647233683346875,-0.30791588338156933,0.0384421532627075,-0.2396418379662228,0.030834451775290102,0.055469445429320266,0.15000152907289777,0.16839887079092183,-0.10318735740274187,2.220446049250313e-16
