,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,0.03793331647471304,0.020928206652453245,-0.014475163311394937,-0.07063516243505287,-0.19954388977189594,-0.04875276570983823,-0.010035997947511283,-0.16538588507733823,0.02019891751863053
AGEP,0.03793331647471304,0.0,-0.018440064944419955,0.14033901542017477,0.04505389487213421,-0.017791888499405287,-0.15789739333918734,-0.010467723926369132,-0.10665602505911137,-0.04122831768790236
SEX,0.020928206652453242,-0.01844006494441996,-1.1102230246251565e-16,-0.007527810784500344,-0.0030498745694411723,0.007858580011294355,-0.05458431676092031,-0.056548071715691664,-0.009257683593776534,-0.10348575151605433
MSP,-0.01447516331139495,0.14033901542017477,-0.007527810784500344,0.0,-0.058697333032721934,-0.04015101937209516,-0.219730197362284,-0.36564746777056406,0.3292662975499791,0.1817196658749127
HISP,-0.07063516243505287,0.0450538948721342,-0.0030498745694411723,-0.05869733303272194,2.220446049250313e-16,-0.09655334543249837,-0.009622941422350609,-0.03349319444634749,-0.15080401162456744,0.040674365463796124
RAC1P,-0.19954388977189594,-0.017791888499405273,0.007858580011294355,-0.04015101937209516,-0.09655334543249837,0.0,0.05624851906220171,-0.07276679525088367,0.11469159715124494,-0.022640788022938257
NOC,-0.04875276570983823,-0.15789739333918734,-0.05458431676092031,-0.219730197362284,-0.009622941422350609,0.05624851906220171,0.0,0.13865841224296804,-0.30116566214589585,-0.11039893863812286
NPF,-0.010035997947511283,-0.010467723926369077,-0.056548071715691664,-0.36564746777056406,-0.03349319444634747,-0.07276679525088368,0.13865841224296815,2.220446049250313e-16,-0.3823012180498789,-0.0048908425917367215
OWN_RENT,-0.16538588507733823,-0.10665602505911138,-0.009257683593776538,0.3292662975499791,-0.15080401162456747,0.11469159715124494,-0.30116566214589585,-0.38230121804987893,0.0,-0.02565771082676719
PINCP_DECILE,0.020198917518630535,-0.04122831768790236,-0.1034857515160543,0.18171966587491276,0.040674365463796124,-0.022640788022938257,-0.11039893863812283,-0.0048908425917367215,-0.025657710826767186,0.0
