,Target samples,Deid. samples
0,26,0
1,0,0
2,0,0
3,0,0
4,23,1
5,0,0
6,0,0
7,13,1
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,15,3
18,14,3
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,145,51
27,0,0
28,12,5
29,0,0
30,0,0
31,0,0
32,15,7
33,18,9
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,34,23
41,0,0
42,192,137
43,0,0
44,151,120
45,86,71
46,0,0
47,0,0
48,0,0
49,6245,6089
50,16438,16261
51,2928,3036
52,0,0
53,52,58
54,0,0
55,0,0
56,675,870
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,38,73
67,90,183
68,0,0
69,4,9
70,0,0
71,0,0
72,0,0
73,4,11
74,0,0
75,1,3
76,0,0
77,0,0
78,0,0
79,22,84
80,1,4
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,9,54
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,2,49
97,0,0
98,0,0
99,0,38
