,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-3.3306690738754696e-16,0.06089877870210993,-0.2620366150209414,-0.032299432134676176,-0.07405077415216448,-0.028011870979075704,0.020695430895095512,0.06476446405813763,,
SEX,0.06089877870210993,0.0,-0.11721147333482602,-0.10464745879591694,0.0583831476004429,-0.14802458220871256,-0.09605709675975424,-0.04082718923715534,,
MSP,-0.2620366150209414,-0.11721147333482602,0.0,0.01116750338312755,-0.08736486256503273,0.09543133420530861,-0.36563803237791415,-0.2857765838603164,,
RAC1P,-0.032299432134676176,-0.10464745879591694,0.01116750338312755,-1.7319479184152442e-14,-0.02408442677903047,0.031261011212893014,0.018421261164083713,0.019311293612012795,,
HOUSING_TYPE,-0.07405077415216448,0.0583831476004429,-0.08736486256503273,-0.02408442677903047,3.5416114485542494e-14,0.05468904142415193,-0.06304249091149608,-0.02249231129962577,,
OWN_RENT,-0.028011870979075704,-0.14802458220871256,0.09543133420530861,0.031261011212893014,0.05468904142415193,-1.2212453270876722e-14,-0.13723217119313696,-0.0456627833314133,,
EDU,0.020695430895095512,-0.09605709675975424,-0.36563803237791415,0.018421261164083713,-0.06304249091149608,-0.13723217119313696,2.1094237467877974e-15,0.15429262276914224,,
PINCP_DECILE,0.06476446405813763,-0.04082718923715534,-0.2857765838603164,0.019311293612012795,-0.02249231129962577,-0.0456627833314133,0.15429262276914224,0.0,,
DVET,,,,,,,,,,
DEYE,,,,,,,,,,
