,feature,divergence
21,PWGTP,3.692311031620622
13,PINCP,3.4474318525996974
22,WGTP,2.7888148097048693
1,AGEP,2.6461927130620144
15,POVPIP,2.2264900731542774
14,PINCP_DECILE,2.1151767455448436
10,INDP,1.81835411877501
12,EDU,1.6047607247924056
11,INDP_CAT,1.4007962141169406
0,PUMA,1.0522899726887958
7,NPF,0.9071147068065403
3,MSP,0.6547181070618188
6,NOC,0.5228979556924129
5,RAC1P,0.196172747771572
9,OWN_RENT,0.19367337213040017
18,DPHY,0.19281461592411023
17,DREM,0.18576877355966784
8,HOUSING_TYPE,0.11552258834507148
4,HISP,0.10530058061176904
16,DVET,0.09275613104311783
19,DEYE,0.07494091304769648
20,DEAR,0.07121765512995615
2,SEX,0.017782698140642372
