,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,2.55351295663786e-15,0.009597068453412332,-0.00212877655713882,-0.02885138169037428,-0.01764656126800738,0.015969806015531357,0.0035642211028017456,0.019717460777581575,0.023320000687409796,-0.017663837064319673
AGEP,0.009597068453412332,-9.992007221626409e-16,0.011426822910219687,-0.004608582050753249,-0.030170877712502042,-0.007370812012042011,-0.028704194120311666,-0.024350359052630943,0.01731814054698011,0.003132369249983169
SEX,-0.00212877655713882,0.011426822910219687,6.661338147750939e-16,0.014423493436377017,0.024732456972471797,0.014190092308614146,-0.01774349945053507,-0.041520117937741775,0.03254637736558638,0.012519170274610691
MSP,-0.02885138169037428,-0.004608582050753249,0.014423493436377017,0.0,-0.060232268319127646,-0.027775985651940935,-0.014888351464788396,-0.007102565325336596,-0.007350405584946165,-0.02955665522371212
HISP,-0.01764656126800738,-0.030170877712502042,0.024732456972471797,-0.060232268319127646,0.0,-0.022613621521897137,0.036676643148246535,0.033353091870337304,0.006415263594926404,-0.03506573750143699
RAC1P,0.015969806015531357,-0.007370812012042011,0.014190092308614146,-0.027775985651940935,-0.022613621521897137,5.10702591327572e-15,0.043353078103688436,0.040145420299566165,-0.0031731852434566804,0.011003541920464044
NOC,0.0035642211028017456,-0.028704194120311666,-0.01774349945053507,-0.014888351464788396,0.036676643148246535,0.043353078103688436,0.0,-0.003705761786001349,-0.0023313890207959653,0.0279953845112641
NPF,0.019717460777581575,-0.024350359052630943,-0.041520117937741775,-0.007102565325336596,0.033353091870337304,0.040145420299566165,-0.003705761786001349,0.0,-0.022247263758519986,0.016745943008790287
OWN_RENT,0.023320000687409796,0.01731814054698011,0.03254637736558638,-0.007350405584946165,0.006415263594926404,-0.0031731852434566804,-0.0023313890207959653,-0.022247263758519986,-1.3322676295501878e-15,0.011215840482762474
PINCP_DECILE,-0.017663837064319673,0.003132369249983169,0.012519170274610691,-0.02955665522371212,-0.03506573750143699,0.011003541920464044,0.0279953845112641,0.016745943008790287,0.011215840482762474,3.3306690738754696e-16
