,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,3.3306690738754696e-16,0.01629103938255625,0.0037388679240066836,-0.006646201195689733,0.00024438788745793916,0.002576066801662086,0.01105698140428979,-0.0006689501192944092,-0.007344289008314506,0.012349493122191427
SEX,0.01629103938255625,-1.887379141862766e-15,0.007697115504805398,0.005905533368470951,0.004016773642388269,-0.010714256182312129,0.003919030951964282,0.0004836649631979745,-0.001819035743151648,-0.01418491817943364
MSP,0.0037388679240066836,0.007697115504805398,0.0,-0.0020082256189876213,0.0029041966084654702,0.005697339691936042,-0.0007292444610679794,-0.002073143513657616,0.0017781217196465911,-0.0014448735937365662
RAC1P,-0.006646201195689733,0.005905533368470951,-0.0020082256189876213,-1.4432899320127035e-15,0.008047203082002977,-0.008489317307280947,-0.006715844230254939,-0.010455529786155549,-0.00011857130468768962,-0.004364859226889764
HOUSING_TYPE,0.00024438788745793916,0.004016773642388269,0.0029041966084654702,0.008047203082002977,4.551914400963142e-15,-0.0007253815560692711,-0.000165187315689529,-0.005360472372917258,0.0026091000730302932,0.01532999335719536
OWN_RENT,0.002576066801662086,-0.010714256182312129,0.005697339691936042,-0.008489317307280947,-0.0007253815560692711,3.774758283725532e-15,0.00829053394065389,0.010580201720239863,-0.0057122826771980805,-0.0024723748185876207
EDU,0.01105698140428979,0.003919030951964282,-0.0007292444610679794,-0.006715844230254939,-0.000165187315689529,0.00829053394065389,1.2212453270876722e-15,-0.006440130352166951,0.0029874696913669632,0.004838376492695515
PINCP_DECILE,-0.0006689501192944092,0.0004836649631979745,-0.002073143513657616,-0.010455529786155549,-0.005360472372917258,0.010580201720239863,-0.006440130352166951,0.0,-0.006794484903051803,0.004946147611142964
DVET,-0.007344289008314506,-0.001819035743151648,0.0017781217196465911,-0.00011857130468768962,0.0026091000730302932,-0.0057122826771980805,0.0029874696913669632,-0.006794484903051803,6.661338147750939e-16,0.004147319973483964
DEYE,0.012349493122191427,-0.01418491817943364,-0.0014448735937365662,-0.004364859226889764,0.01532999335719536,-0.0024723748185876207,0.004838376492695515,0.004946147611142964,0.004147319973483964,2.55351295663786e-15
