,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,-0.0038964155432165207,-0.002229131256050676,-0.003934370482692878,-0.006632746970852352,-0.0033783264751426206,0.005949669280142789,0.008920698762277246,0.003072911797916286,0.002385391617396898
SEX,-0.0038964155432165276,-1.1102230246251565e-16,-0.0024001046755873106,0.004301811751189814,-0.01687354011316533,0.011951793059922992,0.005222314662373776,0.008482468241415665,-0.006599505988727897,-0.0021951600172843678
MSP,-0.002229131256050676,-0.0024001046755873106,0.0,0.007179723318227686,0.008580538253079334,-0.009049173255671256,-0.005407042156134467,-0.006950966027708977,-0.0013173699535991377,0.0034121821614344523
RAC1P,-0.003934370482692878,0.004301811751189818,0.007179723318227693,0.0,-0.003607453942918586,0.006636862506734703,-0.006926854879689387,-0.006441472965379391,-0.0012237096226539075,-0.006057265657721984
HOUSING_TYPE,-0.006632746970852345,-0.01687354011316533,0.008580538253079334,-0.003607453942918587,0.0,-0.004380567767793775,0.003461041724801047,-0.0011721896379978253,-0.0010535779010759899,0.009337088607362636
OWN_RENT,-0.0033783264751426206,0.011951793059922992,-0.009049173255671256,0.006636862506734675,-0.00438056776779383,1.1102230246251565e-16,-0.011071893510752814,-0.007688955183600861,0.0030513814584363017,-0.005124014291633852
EDU,0.005949669280142733,0.005222314662373776,-0.0054070421561344395,-0.006926854879689387,0.0034610417248010505,-0.011071893510752814,0.0,-0.00296746737722986,0.004555163778126571,-0.003920786478222259
PINCP_DECILE,0.008920698762277246,0.008482468241415665,-0.006950966027708977,-0.006441472965379391,-0.0011721896379978114,-0.0076889551836008575,-0.00296746737722986,-2.220446049250313e-16,0.0036358429647469215,-0.0028349256222201438
DVET,0.003072911797916286,-0.006599505988727897,-0.0013173699535991377,-0.001223709622653911,-0.0010535779010759899,0.0030513814584363017,0.004555163778126557,0.0036358429647469354,0.0,-0.013764403893262452
DEYE,0.002385391617396898,-0.0021951600172843678,0.0034121821614344593,-0.00605726565772198,0.009337088607362634,-0.005124014291633852,-0.003920786478222263,-0.0028349256222201438,-0.013764403893262452,2.220446049250313e-16
