,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,HOUSING_TYPE,OWN_RENT,DENSITY,INDP_CAT,EDU,PINCP_DECILE,DVET,DREM,DPHY,DEYE,DEAR
PUMA,0.0,0.0008330443805628883,0.0012419953227363629,0.003739503588085044,-0.005100340941593187,-0.0033309945695078336,-0.004364410183227044,-0.004284986717453143,0.0012468698682016124,0.002597057930122321,0.0017390163548087999,-0.008326633681740313,0.0011813316644746358,0.002376694712848212,-0.019748749859245764,-0.000622443457863029,0.00040126304792634584,0.0032689306928008807,0.00245017909285309
AGEP,0.0008330443805628848,0.0,0.0007596583143081453,0.010857789676555762,-0.0003752029738678664,0.002113334273608658,0.09931228871106015,0.07375788180796705,-0.03322746157167334,0.022234480681901897,0.003031942139539225,0.05371652349711303,-0.017174527317883603,-0.019738838964648453,-0.005626995979895938,0.006679669626138168,0.012688819852074944,0.01277645217908914,0.012074332455420334
SEX,0.001241995322736362,0.0007596583143081315,0.0,-0.0026329066913495128,0.0009734622099076516,-0.0022626769154138887,0.0022428612252828085,0.005109052285119903,0.0026866376438148126,0.0009011650353423287,0.002143551894135721,0.0038268062192776814,-0.0012251657422847548,-0.0025157492094468326,0.017573110483167245,-0.002022051417233304,0.0009276517969663799,-0.0023945506271126943,-0.006784489650661085
MSP,0.003739503588085044,0.010857789676555762,-0.0026329066913495128,0.0,-0.009993790301455655,-0.002552368597327097,0.06657266562800057,0.06263452244094636,-0.08395628011336573,0.038973982037667505,-0.001578556270874179,0.005745910158260842,-0.0009793219772819273,0.00314171482059869,0.017884028118610888,0.008980524887166247,-0.0005002475854608834,0.007839104818315859,0.00924263038383719
HISP,-0.005100340941593201,-0.0003752029738678525,0.0009734622099076516,-0.009993790301455655,2.220446049250313e-16,0.004579432168614617,-0.06543453494917137,-0.010123556120993,0.09380560936719252,-0.06278855425651181,-0.012295548870087936,0.017736651596696244,0.004998784437661663,-0.006584054058177427,0.05748115279080339,-0.01819779897665696,-0.01565502564644972,-0.033416634585958796,-0.025183797129729017
RAC1P,-0.0033309945695078336,0.002113334273608672,-0.002262676915413892,-0.002552368597327097,0.0045794321686146305,0.0,-0.03396120644546027,-0.0032879603547852493,0.044146862070534885,-0.02817310580673907,-0.003033593825512465,0.013929293396377412,0.0014850286284381065,0.0033541685568510837,0.03201665747602242,-0.010362633362787893,-0.005370292252448068,-0.009861882719979825,-0.009551427849513773
NOC,-0.004364410183227044,0.09931228871106015,0.002242861225282812,0.06657266562800057,-0.06543453494917137,-0.03396120644546026,0.0,-0.03209076051816129,-0.03525176875261621,0.034134725181288156,-0.0004814010759770851,0.02993790667120287,0.034207947131471406,0.05018895390088715,-0.005137514267664296,0.07468229983049143,0.06016984659924966,0.05350447557753864,0.043738551883979
NPF,-0.004284986717453143,0.07375788180796702,0.0051090522851199045,0.06263452244094636,-0.010123556120993,-0.003287960354785263,-0.03209076051816118,0.0,-0.0279150260592399,0.034441940030815944,0.0030287112739505045,0.04739367300685632,0.0313398942447356,0.05659158796889971,0.02817488501021293,0.03460600466710469,0.029010494646938893,-0.005160932049411544,-0.013537636777290377
HOUSING_TYPE,0.0012468698682016194,-0.03322746157167335,0.0026866376438148057,-0.08395628011336573,0.09380560936719252,0.044146862070534885,-0.03525176875261615,-0.027915026059239845,0.0,-0.03386520797065262,0.0034581661773599066,-0.001916001143251564,-0.024865810749613422,-0.04312828381948382,0.06124563715088242,-0.08648456576673012,-0.07496420821935641,-0.10992912192948466,-0.0937729144683877
OWN_RENT,0.0025970579301223227,0.022234480681901883,0.0009011650353423287,0.038973982037667505,-0.06278855425651182,-0.02817310580673907,0.034134725181288184,0.03444194003081595,-0.03386520797065268,1.1102230246251565e-16,-0.01014325026416854,0.006658632687455493,0.02007592402138571,0.032535187102443956,-0.027422927195910038,0.055562056442118736,0.045969891543979895,0.07299098996473206,0.05760381980474774
