,Target samples,Deid. samples
0,1,0
1,0,0
2,1236,29
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,7996,769
10,0,0
11,0,0
12,292,39
13,182,28
14,0,0
15,0,0
16,0,0
17,0,0
18,326,72
19,12817,2982
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,0,0
29,0,0
30,0,0
31,0,0
32,26,12
33,0,0
34,372,195
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,16,12
44,0,0
45,0,0
46,183,158
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,274,305
54,0,0
55,13,16
56,0,0
57,0,0
58,0,0
59,37,54
60,0,0
61,0,0
62,2593,4198
63,0,0
64,0,0
65,83,156
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,7,18
73,0,0
74,0,0
75,0,0
76,4,13
77,0,0
78,0,0
79,0,0
80,0,0
81,0,0
82,25,115
83,0,0
84,502,2652
85,0,0
86,22,131
87,184,1226
88,0,0
89,0,0
90,23,213
91,0,0
92,0,0
93,1,13
94,0,0
95,3,60
96,5,123
97,13,439
98,0,0
99,17,13225
