,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,-0.006354260281479444,0.004739697478601338,0.020320474899211113,-0.03172046825907051,0.026182574596060368,0.0015296060393746244,-0.007973673374373241,0.009741876666853343,0.007050703977693175
AGEP,-0.006354260281479444,0.0,-0.007991999271231766,0.008620985210282955,0.034721493956122666,0.0007149473184705074,0.09817513376645418,0.036150123296172454,0.05839762005787445,-0.4072012883775981
SEX,0.004739697478601338,-0.007991999271231766,-1.1102230246251565e-16,0.0007248879982723814,-0.005189912044667866,-0.011498128164520872,-0.0016682443505580957,0.005744470140566591,-0.012403255059930382,0.07362454836319793
MSP,0.020320474899211113,0.008620985210282955,0.0007248879982723819,0.0,-0.005065801407784046,-0.03409198212682689,0.2070842266621508,0.17427417495940506,-0.03045563966865473,-0.1506566485183635
HISP,-0.0317204682590705,0.03472149395612266,-0.005189912044667867,-0.005065801407784046,2.220446049250313e-16,-0.004823676549931613,-0.0308501272970228,-0.036946415980901086,-0.06901922111888378,0.08982525222519429
RAC1P,0.026182574596060368,0.0007149473184705352,-0.01149812816452087,-0.03409198212682688,-0.004823676549931613,0.0,0.006078273111576164,-0.014257104904916829,-0.07597971894557543,0.13206236102691807
NOC,0.0015296060393746175,0.09817513376645418,-0.0016682443505580957,0.2070842266621508,-0.030850127297022807,0.006078273111576167,0.0,-0.2552922783751966,-0.09748631475310313,0.20018395326574506
NPF,-0.007973673374373241,0.036150123296172454,0.005744470140566591,0.17427417495940506,-0.03694641598090107,-0.014257104904916842,-0.25529227837519647,0.0,-0.013612448995760593,0.2219827993071668
OWN_RENT,0.009741876666853343,0.05839762005787444,-0.012403255059930382,-0.03045563966865473,-0.06901922111888378,-0.07597971894557543,-0.09748631475310313,-0.013612448995760593,1.1102230246251565e-16,0.02920477874143732
PINCP_DECILE,0.007050703977693176,-0.4072012883775981,0.07362454836319793,-0.1506566485183635,0.08982525222519429,0.13206236102691807,0.20018395326574503,0.2219827993071668,0.029204778741437322,-2.220446049250313e-16
