,Target samples,Deid. samples
0,5,0
1,0,0
2,59,1
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,11,1
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,138,24
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,133,50
28,0,0
29,0,0
30,0,0
31,0,0
32,423,197
33,28,14
34,0,0
35,0,0
36,0,0
37,1666,982
38,0,0
39,0,0
40,4477,3001
41,245,173
42,421,309
43,0,0
44,0,0
45,0,0
46,94,80
47,42,37
48,0,0
49,0,0
50,5,5
51,0,0
52,56,61
53,1073,1223
54,0,0
55,0,0
56,85,109
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,19,39
68,0,0
69,67,149
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,72,242
78,0,0
79,0,0
80,0,0
81,0,0
82,8,37
83,0,0
84,0,0
85,0,0
86,0,0
87,0,0
88,69,525
89,0,0
90,64,571
91,3,29
92,0,0
93,5,69
94,2,29
95,0,0
96,0,0
97,3,88
98,0,0
99,3,1231
