,feature,divergence
14,PINCP,4.320979003415712
11,INDP,3.2355639611143827
13,EDU,2.985972954691573
12,INDP_CAT,2.4274846130562
16,POVPIP,1.9971398613951539
23,WGTP,1.932622483684162
15,PINCP_DECILE,1.8016655744866756
22,PWGTP,1.1524303006596188
1,AGEP,0.671395655036208
7,NPF,0.07199991238917118
0,PUMA,0.03908644535749228
2,SEX,0.02918813342667459
10,DENSITY,0.02746823513056562
6,NOC,0.023677727431309876
3,MSP,0.016984198134605614
9,OWN_RENT,0.012308945960766635
5,RAC1P,0.006306219965169474
8,HOUSING_TYPE,0.003435023988355091
18,DREM,0.0033972085564035748
17,DVET,0.0021254052875135845
4,HISP,0.0019644058620858582
19,DPHY,0.0005857372968223751
20,DEYE,0.0005446035982788686
21,DEAR,0.00014056464859850404
