,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,2.3314683517128287e-15,0.02430426298299284,0.006976338127030359,0.034354689210994487,-0.008426050469471064,0.06312461892301104,-0.034005673273162416,-0.0755476938842665,-0.0027093217002980893,0.011482807956558004
AGEP,0.02430426298299284,4.440892098500626e-16,-0.04969449630873822,-0.10065631890744081,0.07995444399434125,0.12275851071764361,0.43547762581164395,0.32624851344196054,0.1127594248528371,-0.4905444231691906
SEX,0.006976338127030359,-0.04969449630873822,0.0,0.004068236412263386,0.004654501611917449,-0.003676396355408903,-0.008375274203567255,-0.006989603880254839,-0.03760999469985905,0.07863589684011546
MSP,0.034354689210994487,-0.10065631890744081,0.004068236412263386,0.0,-0.02332892818310224,0.0050043539469883215,0.3047921420503435,0.3639499152288981,-0.01346118544699656,-0.08126287538132357
HISP,-0.008426050469471064,0.07995444399434125,0.004654501611917449,-0.02332892818310224,3.6637359812630166e-15,-0.17060492432397428,0.1679720496512522,0.013856397689789732,-0.09966809077648324,0.08626391201514053
RAC1P,0.06312461892301104,0.12275851071764361,-0.003676396355408903,0.0050043539469883215,-0.17060492432397428,-8.881784197001252e-16,-0.060785829770972584,-0.07893281842701022,-0.11247299773470014,0.10386827334428889
NOC,-0.034005673273162416,0.43547762581164395,-0.008375274203567255,0.3047921420503435,0.1679720496512522,-0.060785829770972584,0.0,-0.41278609903938585,-0.21353609913747273,0.18136387273884902
NPF,-0.0755476938842665,0.32624851344196054,-0.006989603880254839,0.3639499152288981,0.013856397689789732,-0.07893281842701022,-0.41278609903938585,-6.661338147750939e-16,-0.42055560083251897,0.2031814662995855
OWN_RENT,-0.0027093217002980893,0.1127594248528371,-0.03760999469985905,-0.01346118544699656,-0.09966809077648324,-0.11247299773470014,-0.21353609913747273,-0.42055560083251897,-8.881784197001252e-16,0.0032932196270691067
PINCP_DECILE,0.011482807956558004,-0.4905444231691906,0.07863589684011546,-0.08126287538132357,0.08626391201514053,0.10386827334428889,0.18136387273884902,0.2031814662995855,0.0032932196270691067,0.0
