,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,0.0,0.07469930275377427,0.029380586523856847,-0.05880299625251054,,0.06110492981843798,0.013373372898969203,-0.034458261700780916,0.1993868242203157,0.07370100383003818
AGEP,0.07469930275377429,-1.1102230246251565e-16,-0.06413017272838376,-0.08155261552645514,,0.09946144935415369,-0.01646267844704863,0.010216472069657534,0.14322200243018807,0.021493503608357223
SEX,0.029380586523856847,-0.06413017272838376,1.1102230246251565e-16,-0.07663116155805529,,-0.04689854063308892,0.03819792688726607,0.03314926103859323,0.00045799731096522484,0.07221548058906942
MSP,-0.058802996252510537,-0.08155261552645514,-0.07663116155805527,-2.220446049250313e-16,,-0.02832365414382272,-0.032660504137316304,0.04324383171375695,-0.1824054430893841,-0.023737068516887228
HISP,,,,,,,,,,
RAC1P,0.06110492981843798,0.0994614493541537,-0.04689854063308892,-0.02832365414382272,,0.0,-0.0399857153837882,-0.00876387472999473,-0.028422266231539314,0.09521286562997255
NOC,0.013373372898969206,-0.016462678447048573,0.03819792688726607,-0.03266050413731636,,-0.039985715383788194,0.0,-0.04768238354308163,0.15391111917252873,-0.06216461476971863
NPF,-0.034458261700780916,0.010216472069657534,0.03314926103859323,0.04324383171375701,,-0.008763874729994715,-0.04768238354308174,0.0,0.22806426343484593,0.03433473967650477
OWN_RENT,0.1993868242203157,0.14322200243018807,0.0004579973109652231,-0.18240544308938408,,-0.028422266231539314,0.1539111191725287,0.22806426343484593,-1.1102230246251565e-16,0.15081150664764215
PINCP_DECILE,0.07370100383003819,0.021493503608357167,0.07221548058906943,-0.023737068516887228,,0.09521286562997255,-0.062164614769718685,0.034334739676504786,0.15081150664764215,2.220446049250313e-16
