,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,5.551115123125783e-16,-0.03719952223146454,-0.04304661910243429,0.1357887160889919,-0.06438649832427824,0.15257684833684362,-0.13219173136994805,-0.20027880481455773,-0.07234610117288467,0.1364596778594155
SEX,-0.03719952223146454,-4.884981308350689e-15,-0.026852129335283102,-0.00016711942234044937,-0.006333049109280377,-0.016656979720611028,-0.06258876607176622,0.007631271703991166,0.10581754202669666,0.01320464933286997
MSP,-0.04304661910243429,-0.026852129335283102,0.0,0.0013765216159177052,-0.16227004097970504,-0.0034116702647033065,-0.010369424810635575,-0.03483759480149823,0.026960480952778768,0.04912467082560611
RAC1P,0.1357887160889919,-0.00016711942234044937,0.0013765216159177052,-7.771561172376096e-16,0.003044189672455554,-0.01584051649460658,0.09831407955694856,0.09202162282035137,-0.0021740358582670906,-0.03419158136358026
HOUSING_TYPE,-0.06438649832427824,-0.006333049109280377,-0.16227004097970504,0.003044189672455554,3.5416114485542494e-14,0.3957847359408656,0.0005546309877901695,0.057172546846581074,0.02179896014802892,0.11225389851582544
OWN_RENT,0.15257684833684362,-0.016656979720611028,-0.0034116702647033065,-0.01584051649460658,0.3957847359408656,-1.7763568394002505e-15,0.08964100066584674,0.049996534952326976,0.003599772371280387,-0.009530639790909144
EDU,-0.13219173136994805,-0.06258876607176622,-0.010369424810635575,0.09831407955694856,0.0005546309877901695,0.08964100066584674,-3.552713678800501e-15,-0.2665597783413255,-0.07706418962305664,0.0017185470762430587
PINCP_DECILE,-0.20027880481455773,0.007631271703991166,-0.03483759480149823,0.09202162282035137,0.057172546846581074,0.049996534952326976,-0.2665597783413255,-1.7763568394002505e-15,-0.09607621254674673,0.008551746286938389
DVET,-0.07234610117288467,0.10581754202669666,0.026960480952778768,-0.0021740358582670906,0.02179896014802892,0.003599772371280387,-0.07706418962305664,-0.09607621254674673,-4.6629367034256575e-15,-0.020224655922160585
DEYE,0.1364596778594155,0.01320464933286997,0.04912467082560611,-0.03419158136358026,0.11225389851582544,-0.009530639790909144,0.0017185470762430587,0.008551746286938389,-0.020224655922160585,-2.6978419498391304e-14
