,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,0.0,-0.005545936488623393,0.018136641458745995,-0.005461728948811008,0.011022321776328475,-0.04230213945455519,-0.04060489951304813,-0.03944056371086988,0.04523228546773349
SEX,0.0,0.0,-0.0064426378897187095,0.003056101731573383,0.0010827101200412276,0.009391136901931805,0.004187980365413572,0.017098227491396542,0.031753974764206064,0.011849419401851358
MSP,-0.005545936488623393,-0.0064426378897187095,0.0,-0.0027615682061136806,-0.09992630454680582,0.024384352735375887,-0.02079797621362464,-0.013954446736932372,0.009444887523564354,0.021999002018880325
RAC1P,0.018136641458745995,0.003056101731573383,-0.0027615682061136806,-2.220446049250313e-16,-0.019848457234175762,0.009582982488303339,0.008673497420706795,0.014427371018585142,0.008081393312517981,-0.023298918129102404
HOUSING_TYPE,-0.005461728948811008,0.0010827101200412276,-0.09992630454680576,-0.019848457234175762,0.0,0.3183474822812808,0.03161026247968702,0.06252514151188128,0.012936357398923855,0.06025977471938898
OWN_RENT,0.011022321776328472,0.009391136901931803,0.024384352735375887,0.009582982488303339,0.31834748228128085,0.0,-0.01120339037674845,-0.014304672420100115,-0.009288407700924622,-0.002557947670495015
EDU,-0.04230213945455519,0.004187980365413568,-0.020797976213624614,0.008673497420706795,0.03161026247968702,-0.011203390376748452,0.0,-0.13392269629147263,0.006947470322716275,-0.006339793046709443
PINCP_DECILE,-0.04060489951304819,0.017098227491396528,-0.013954446736932358,0.014427371018585142,0.06252514151188127,-0.014304672420100115,-0.1339226962914727,2.220446049250313e-16,-0.021495287136375246,-0.011144660042321937
DVET,-0.03944056371086989,0.031753974764206064,0.009444887523564354,0.008081393312517981,0.012936357398923855,-0.009288407700924622,0.006947470322716273,-0.02149528713637525,-1.1102230246251565e-16,0.0445491550496271
DEYE,0.045232285467733474,0.011849419401851358,0.02199900201888033,-0.02329891812910241,0.06025977471938898,-0.0025579476704950116,-0.006339793046709443,-0.01114466004232194,0.04454915504962711,-1.1102230246251565e-16
