,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,2.220446049250313e-16,-0.018482150600131496,0.018112805220494743,-0.000538832580270987,0.017857439576656725,-0.009373325844534264,0.006524542195257443,-0.0022331182666848193,-0.08667294216770997,0.0039665283443725
SEX,-0.018482150600131496,0.0,-0.007554306741982304,0.00371480869092879,-0.0035038276232188595,-0.0002371872404600267,-0.0037577197766944168,0.002192287536573148,0.08903183597518284,0.0028897524036353454
MSP,0.018112805220494743,-0.007554306741982304,-4.440892098500626e-16,-0.0021082218704477186,-0.002031346433631065,-0.012194886206678725,0.005201553520621127,-0.0022295089718278316,0.00806823744985136,-0.008223361646725498
RAC1P,-0.000538832580270987,0.00371480869092879,-0.0021082218704477186,-7.771561172376096e-16,0.00013864470773408688,0.0018655133460126344,0.007926189321146526,0.0023211893378314308,0.025568710657712202,-0.0012362586913227773
HOUSING_TYPE,0.017857439576656725,-0.0035038276232188595,-0.002031346433631065,0.00013864470773408688,-2.55351295663786e-15,-0.00010425491502541462,0.0017726235879533241,-0.0017282539460555801,0.020996806108038953,-0.0040880046296589475
OWN_RENT,-0.009373325844534264,-0.0002371872404600267,-0.012194886206678725,0.0018655133460126344,-0.00010425491502541462,1.3322676295501878e-15,-0.00646587242664428,-0.004532269633595966,0.0007474841263486092,-0.0034950791668491195
EDU,0.006524542195257443,-0.0037577197766944168,0.005201553520621127,0.007926189321146526,0.0017726235879533241,-0.00646587242664428,1.2212453270876722e-15,-0.004848303247986574,-0.033608813331143614,-0.01872865937105926
PINCP_DECILE,-0.0022331182666848193,0.002192287536573148,-0.0022295089718278316,0.0023211893378314308,-0.0017282539460555801,-0.004532269633595966,-0.004848303247986574,0.0,-0.06620039739547086,-0.013035518839253668
DVET,-0.08667294216770997,0.08903183597518284,0.00806823744985136,0.025568710657712202,0.020996806108038953,0.0007474841263486092,-0.033608813331143614,-0.06620039739547086,6.661338147750939e-16,0.01690375008154057
DEYE,0.0039665283443725,0.0028897524036353454,-0.008223361646725498,-0.0012362586913227773,-0.0040880046296589475,-0.0034950791668491195,-0.01872865937105926,-0.013035518839253668,0.01690375008154057,-2.55351295663786e-15
