,feature,divergence
1,AGEP,9.07039711728882
13,PINCP,1.546501084062525
15,POVPIP,0.3237166868501622
12,EDU,0.2985422740524781
11,INDP_CAT,0.18053758246870136
7,NPF,0.16411136983048566
0,PUMA,0.15265041933315793
14,PINCP_DECILE,0.12660524976358395
6,NOC,0.09815712900096993
3,MSP,0.07646779063476278
4,HISP,0.036553422495333776
10,DENSITY,0.036006344216043484
5,RAC1P,0.03214583610690735
16,DVET,0.012994214692121628
2,SEX,0.011673224675732174
9,OWN_RENT,0.01082117389558715
18,DPHY,0.010600731421236131
20,DEAR,0.009648830823000748
19,DEYE,0.006409572419505578
8,HOUSING_TYPE,0.0040935218021812625
17,DREM,0.0038426630710567816
