,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,-6.661338147750939e-16,-0.2682401195125833,-0.022806660559503797,0.1301237386199018,0.08859551824707117,0.1326746436784631,0.18582175408895008,0.1312760849460412,0.2847759743408158,-0.05691966242473727
AGEP,-0.2682401195125833,1.1102230246251565e-15,-0.15424423283853989,0.14732755277273007,0.12345514240301603,0.2007959828117818,-0.1532588761908077,-0.11050529027179523,0.14705413226086222,-0.1420080746595901
SEX,-0.022806660559503797,-0.15424423283853989,3.219646771412954e-15,0.02158354844854913,-0.09815015149382383,-0.006210935674057316,0.01933899094713009,-0.02278404403230777,-0.06441766153461873,-0.3008878222603534
MSP,0.1301237386199018,0.14732755277273007,0.02158354844854913,4.551914400963142e-15,-0.06118463064541359,-0.03267089357505978,-0.08783262291302563,-0.16169721673295895,-0.19613468732421951,0.10760250207964278
HISP,0.08859551824707117,0.12345514240301603,-0.09815015149382383,-0.06118463064541359,1.7763568394002505e-15,-0.22841889849957972,-0.06018714806377644,-0.06852503796089604,-0.11875138021442522,0.07644511432346561
RAC1P,0.1326746436784631,0.2007959828117818,-0.006210935674057316,-0.03267089357505978,-0.22841889849957972,1.9984014443252818e-15,-0.1561211896906437,-0.16445975965485563,-0.051157814717699625,0.09962921890807205
NOC,0.18582175408895008,-0.1532588761908077,0.01933899094713009,-0.08783262291302563,-0.06018714806377644,-0.1561211896906437,5.551115123125783e-16,0.15320584497250123,-0.04036121571904658,0.016170139711423948
NPF,0.1312760849460412,-0.11050529027179523,-0.02278404403230777,-0.16169721673295895,-0.06852503796089604,-0.16445975965485563,0.15320584497250123,1.4432899320127035e-15,0.20599418643511405,0.01874829796490929
OWN_RENT,0.2847759743408158,0.14705413226086222,-0.06441766153461873,-0.19613468732421951,-0.11875138021442522,-0.051157814717699625,-0.04036121571904658,0.20599418643511405,0.0,0.15770986565648198
PINCP_DECILE,-0.05691966242473727,-0.1420080746595901,-0.3008878222603534,0.10760250207964278,0.07644511432346561,0.09962921890807205,0.016170139711423948,0.01874829796490929,0.15770986565648198,1.887379141862766e-15
