,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE,DEYE
PUMA,-1.1102230246251565e-16,0.4155679315894674,-0.8311348472276519,-0.3064697123200281,,,-0.2572830323306613,-0.24562192763283688,,0.9080228530441025,
AGEP,0.4155679315894674,3.3306690738754696e-16,0.06300105460495364,-1.1151956608100069,,,-0.4200718783308214,-0.4718784619026487,,-0.13098389059282067,
SEX,-0.8311348472276519,0.06300105460495364,0.0,-0.3141901602295022,,,-0.23363551098886381,-0.21528839944007808,,-0.6590723583676082,
MSP,-0.3064697123200281,-1.1151956608100069,-0.3141901602295022,1.1102230246251565e-15,,,1.309135907972737,1.2762376810758638,,-0.48614588710648216,
HISP,,,,,,,,,,,
RAC1P,,,,,,,,,,,
NOC,-0.2572830323306613,-0.4200718783308214,-0.23363551098886381,1.309135907972737,,,-2.220446049250313e-16,0.3509952037311962,,0.04034770384975672,
NPF,-0.24562192763283688,-0.4718784619026487,-0.21528839944007808,1.2762376810758638,,,0.3509952037311962,0.0,,-0.001560798054567214,
OWN_RENT,,,,,,,,,,,
PINCP_DECILE,0.9080228530441025,-0.13098389059282067,-0.6590723583676082,-0.48614588710648216,,,0.04034770384975672,-0.001560798054567214,,-2.220446049250313e-16,
DEYE,,,,,,,,,,,
