,feature,divergence
22,PWGTP,14.217798857382967
1,AGEP,8.811701051024896
23,WGTP,6.9991256546330165
14,PINCP,5.980188706654117
16,POVPIP,5.24589902483856
0,PUMA,4.352120453005568
13,EDU,3.666134249302728
12,INDP_CAT,3.557449437233939
15,PINCP_DECILE,2.7277215944243487
10,DENSITY,1.978717786001523
11,INDP,1.9511862866909466
7,NPF,1.7778634896097734
3,MSP,0.559282002097134
5,RAC1P,0.2590167702933198
9,OWN_RENT,0.2313109884756671
6,NOC,0.17763513652806476
2,SEX,0.10781291892656486
19,DPHY,0.07019675384049928
4,HISP,0.0632660448725412
18,DREM,0.0445975462757014
17,DVET,0.02456184973937105
20,DEYE,0.014593315634311228
21,DEAR,0.01338793393111637
8,HOUSING_TYPE,0.0012528397793142333
