,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE,DEYE
PUMA,0.0,0.4538700159392624,-0.18557743286902711,-0.4373529615487952,,,0.424445308087351,0.47329259819444525,0.46706872683136635,0.12051044100729698,
AGEP,0.4538700159392624,-2.220446049250313e-16,-0.5138144412532778,-0.9144640088100192,,,0.7154674788507063,0.9684204113459649,0.889867932896007,0.005445107992398834,
SEX,-0.18557743286902711,-0.5138144412532778,0.0,0.5082544594973504,,,-0.4567129951077108,-0.49778581531117005,-0.5330026921212814,-0.24506178767053294,
MSP,-0.4373529615487952,-0.9144640088100192,0.5082544594973504,1.887379141862766e-15,,,-0.17779140470375854,-0.3829589639077535,-0.8954627475830541,-0.916148446609357,
HISP,,,,,,,,,,,
RAC1P,,,,,,,,,,,
NOC,0.424445308087351,0.7154674788507063,-0.4567129951077108,-0.17779140470375854,,,-1.1102230246251565e-16,0.18662540177024556,0.39692121572522665,0.8909022571857189,
NPF,0.47329259819444525,0.9684204113459649,-0.49778581531117005,-0.3829589639077535,,,0.18662540177024556,0.0,0.7784985912036584,0.9883421565450844,
OWN_RENT,0.46706872683136635,0.889867932896007,-0.5330026921212814,-0.8954627475830541,,,0.39692121572522665,0.7784985912036584,7.771561172376096e-15,0.7680792756333563,
PINCP_DECILE,0.12051044100729698,0.005445107992398834,-0.24506178767053294,-0.916148446609357,,,0.8909022571857189,0.9883421565450844,0.7680792756333563,1.1102230246251565e-15,
DEYE,,,,,,,,,,,
