,Target samples,Deid. samples
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,20,3
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,1534,420
22,0,0
23,0,0
24,73,23
25,6,2
26,0,0
27,0,0
28,5390,2187
29,0,0
30,0,0
31,0,0
32,53,25
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,21,15
43,489,371
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,166,187
54,104,121
55,120,145
56,48,61
57,72,101
58,0,0
59,0,0
60,883,1308
61,9,14
62,0,0
63,13,22
64,0,0
65,8,15
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,2,5
72,29,74
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,92,346
80,25,100
81,0,0
82,43,191
83,0,0
84,0,0
85,31,177
86,0,0
87,0,0
88,0,0
89,0,0
90,2,18
91,16,156
92,6,67
93,0,0
94,5,83
95,5,90
96,0,0
97,2,68
98,7,432
99,2,2449
