,Target samples,Deid. samples
0,5102,11
1,4073,29
2,701,12
3,0,0
4,566,21
5,4293,215
6,3612,247
7,0,0
8,0,0
9,358,34
10,199,21
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,343,124
28,5,2
29,0,0
30,0,0
31,0,0
32,0,0
33,977,488
34,0,0
35,0,0
36,492,276
37,0,0
38,0,0
39,0,0
40,34,23
41,0,0
42,3694,2688
43,0,0
44,0,0
45,0,0
46,693,583
47,89,80
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,13,15
55,0,0
56,0,0
57,0,0
58,0,0
59,122,175
60,0,0
61,0,0
62,59,97
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,55,153
75,0,0
76,0,0
77,1067,3652
78,0,0
79,0,0
80,0,0
81,0,0
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,17,111
88,0,0
89,319,2589
90,0,0
91,0,0
92,67,743
93,25,355
94,0,0
95,173,3070
96,0,0
97,9,284
98,9,368
99,87,10787
