,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,0.0,0.003693990022631717,-0.00242008463162105,0.009462239545729542,-0.010528917402331625,0.015636053011160653,0.0011246112185832047,0.002980244867889892,-0.08197556464048622,-0.0008080974407847774
SEX,0.003693990022631724,0.0,-0.006393821122817611,0.011074058739023576,-0.008829956410505553,-0.02132543032472138,0.010550227331205274,0.010954689784132818,0.11894625995130517,-0.008384875333666442
MSP,-0.002420084631621078,-0.006393821122817611,0.0,0.00028181904795158627,-0.010445344649205462,-0.010891537558166915,0.007141822108569534,0.00681280874225057,-0.005216337236482829,-0.002582744578434673
RAC1P,0.009462239545729514,0.011074058739023576,0.0002818190479515932,0.0,-0.010597070986926319,-0.004931359045619546,0.011338727687894151,0.011577421910781302,-0.003953266754153466,0.0015673345098926733
HOUSING_TYPE,-0.010528917402331632,-0.008829956410505553,-0.010445344649205435,-0.010597070986926312,-1.1102230246251565e-16,0.006123178800088391,-0.0011612490910757334,0.006129584238207919,0.0011115888521243955,0.010544551599854818
OWN_RENT,0.01563605301116064,-0.021325430324721378,-0.010891537558166919,-0.004931359045619532,0.006123178800088391,-1.1102230246251565e-16,-0.0032406907491970005,-9.154452757477449e-05,0.004874255407405651,-0.005548844021401437
EDU,0.0011246112185832602,0.010550227331205274,0.007141822108569534,0.011338727687894144,-0.00116124909107573,-0.0032406907491970005,0.0,-0.00613834670486324,-0.09581039339598707,-0.022636686572729284
PINCP_DECILE,0.002980244867889892,0.010954689784132818,0.006812808742250515,0.011577421910781316,0.006129584238207926,-9.154452757476061e-05,-0.006138346704863129,0.0,-0.11032991879291221,-0.007683826851173237
DVET,-0.08197556464048619,0.11894625995130516,-0.005216337236482828,-0.003953266754153465,0.0011115888521243955,0.004874255407405651,-0.0958103933959871,-0.1103299187929122,0.0,0.012581520036248059
DEYE,-0.0008080974407847635,-0.008384875333666445,-0.002582744578434673,0.0015673345098926768,0.010544551599854818,-0.005548844021401437,-0.022636686572729284,-0.007683826851173237,0.012581520036248059,-1.1102230246251565e-16
