,Target samples,Deid. samples
0,1355,5
1,0,0
2,2206,46
3,0,0
4,0,0
5,510,25
6,0,0
7,107,8
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,1861,404
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,1441,461
25,0,0
26,1122,404
27,150,56
28,0,0
29,0,0
30,0,0
31,11,5
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,8,5
39,11,7
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,0
46,0,0
47,16,14
48,0,0
49,0,0
50,0,0
51,0,0
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,0
65,23,43
66,0,0
67,0,0
68,0,0
69,0,0
70,170,398
71,19,47
72,0,0
73,42,111
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,0
80,0,0
81,27,116
82,0,0
83,18,87
84,17,88
85,0,0
86,10,63
87,0,0
88,0,0
89,0,0
90,0,0
91,48,503
92,0,0
93,43,608
94,15,224
95,0,0
96,0,0
97,22,611
98,17,944
99,7,3993
