,Target samples,Deid. samples
0,35,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,7,1
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,143,48
26,116,40
27,0,0
28,22,9
29,0,0
30,0,0
31,929,416
32,0,0
33,2251,1121
34,0,0
35,723,391
36,0,0
37,0,0
38,1701,1040
39,0,0
40,73,49
41,69,48
42,40,29
43,0,0
44,0,0
45,24,20
46,0,0
47,0,0
48,0,0
49,87,84
50,21,21
51,0,0
52,0,0
53,0,0
54,19,22
55,5,6
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,1227,1944
62,0,0
63,0,0
64,0,0
65,0,0
66,0,0
67,3,6
68,0,0
69,0,0
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,36,132
80,23,90
81,0,0
82,0,0
83,35,176
84,15,79
85,0,0
86,0,0
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,0,0
93,0,0
94,17,279
95,0,0
96,0,0
97,7,241
98,0,0
99,6,1342
