,PUMA,AGEP,SEX,MSP,HISP,RAC1P,NOC,NPF,OWN_RENT,PINCP_DECILE
PUMA,1.6653345369377348e-15,0.014549297901842638,-0.003585910643965311,-0.010978233110780583,0.010514589437547864,0.003445779785754402,0.0015320179716360738,-0.12579793714247306,-0.0011012106906878464,0.004823954418744267
AGEP,0.014549297901842638,1.1102230246251565e-16,-0.0015795150342497316,0.0027015173250645175,0.01357748500374377,0.0037622474901947422,0.00811847087801476,0.35304580211833086,-0.002234630852904651,-0.3713904574115888
SEX,-0.003585910643965311,-0.0015795150342497316,0.0,0.011091301448120195,0.0027175166742079895,0.008281216709689261,-0.011182972449312645,-0.006335545449081096,0.001194719323221613,-0.010049330117284594
MSP,-0.010978233110780583,0.0027015173250645175,0.011091301448120195,-1.5543122344752192e-15,0.007832766378802845,0.0024400909232324256,-0.0026016948059495726,0.4536701814596026,-0.004641100409393313,-0.3421714988481744
HISP,0.010514589437547864,0.01357748500374377,0.0027175166742079895,0.007832766378802845,-1.1102230246251565e-16,0.0004170668535040112,-0.008341999341594623,-0.06339208084113825,-0.007257332211803136,0.014280282523846638
RAC1P,0.003445779785754402,0.0037622474901947422,0.008281216709689261,0.0024400909232324256,0.0004170668535040112,-3.3306690738754696e-15,-0.0007681893281592106,-0.1235352039345736,-0.004639332820902425,0.04435912362486709
NOC,0.0015320179716360738,0.00811847087801476,-0.011182972449312645,-0.0026016948059495726,-0.008341999341594623,-0.0007681893281592106,0.0,-0.7056212730602897,0.011979217499296063,0.2927767743158394
NPF,-0.12579793714247306,0.35304580211833086,-0.006335545449081096,0.4536701814596026,-0.06339208084113825,-0.1235352039345736,-0.7056212730602897,0.0,-0.05655654974251067,0.17540634419343648
OWN_RENT,-0.0011012106906878464,-0.002234630852904651,0.001194719323221613,-0.004641100409393313,-0.007257332211803136,-0.004639332820902425,0.011979217499296063,-0.05655654974251067,3.774758283725532e-15,0.044778150136382824
PINCP_DECILE,0.004823954418744267,-0.3713904574115888,-0.010049330117284594,-0.3421714988481744,0.014280282523846638,0.04435912362486709,0.2927767743158394,0.17540634419343648,0.044778150136382824,-6.661338147750939e-16
