,AGEP,SEX,MSP,RAC1P,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE,DVET,DEYE
AGEP,-2.220446049250313e-16,-0.006482555782332977,-0.007788326798482521,-0.0006382696606856003,-0.00842151075541129,-0.008754289879056812,-0.004398136387389839,-0.0007788037925747227,0.000660616727432839,-0.0024464963603981205
SEX,-0.006482555782332984,0.0,0.00560280623747007,0.0011581544626299012,-0.00533428776276236,0.001763733588009013,0.0009096547300032481,0.0028200593342493224,0.0034738608191539205,0.0006499457225138594
MSP,-0.007788326798482521,0.00560280623747007,0.0,-0.0030532084567837237,-0.0016219623891542967,0.0001466718960501795,0.0007338831447721017,-0.0030708879751800977,-0.0038000723982641992,-0.0010595104088615692
RAC1P,-0.0006382696606856003,0.0011581544626299012,-0.0030532084567837237,-1.1102230246251565e-16,-0.001108756381792704,-0.0006822657643246188,0.0012668319375730985,-0.004558427178478042,0.0030668900051090166,0.011044732924919054
HOUSING_TYPE,-0.008421510755411282,-0.00533428776276236,-0.0016219623891542967,-0.001108756381792704,0.0,0.002517089591421995,-0.0018419635966076056,-0.0017126158059040664,-0.005332110828523374,0.009423517795641753
OWN_RENT,-0.00875428987905684,0.00176373358800902,0.00014667189605017256,-0.0006822657643246188,0.0025170895914219393,1.1102230246251565e-16,-0.00976951712756867,-0.012606566006709036,0.0037434040432028255,-0.011308672112196643
EDU,-0.004398136387389895,0.0009096547300032516,0.0007338831447721017,0.0012668319375730985,-0.0018419635966076056,-0.00976951712756867,0.0,0.0059891301429211286,0.006182403744063168,-0.008980176448331701
PINCP_DECILE,-0.0007788037925747227,0.0028200593342493224,-0.0030708879751800977,-0.004558427178478042,-0.0017126158059040525,-0.012606566006709032,0.0059891301429210175,-2.220446049250313e-16,0.001328469570756774,-0.004509786383463103
DVET,0.000660616727432839,0.0034738608191539483,-0.003800072398264201,0.003066890005109013,-0.005332110828523374,0.0037434040432028255,0.006182403744063161,0.001328469570756774,-1.1102230246251565e-16,-0.004241633472089605
DEYE,-0.0024464963603981066,0.0006499457225138594,-0.0010595104088615623,0.011044732924919054,0.009423517795641753,-0.011308672112196643,-0.008980176448331701,-0.0045097863834631016,-0.004241633472089612,2.220446049250313e-16
