,Target samples,Deid. samples
0,23,0
1,0,0
2,0,0
3,0,0
4,0,0
5,60,3
6,0,0
7,0,0
8,0,0
9,144,14
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,813,166
18,0,0
19,0,0
20,0,0
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,444,171
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,104,53
35,0,0
36,1112,621
37,0,0
38,0,0
39,0,0
40,3616,2404
41,19,13
42,89,65
43,0,0
44,0,0
45,0,0
46,42,36
47,0,0
48,0,0
49,0,0
50,4,4
51,0,0
52,0,0
53,316,358
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,94,170
65,0,0
66,0,0
67,46,94
68,0,0
69,609,1327
70,0,0
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,37,124
78,0,0
79,0,0
80,1,4
81,0,0
82,0,0
83,8,40
84,0,0
85,0,0
86,0,0
87,0,0
88,0,0
89,39,312
90,0,0
91,0,0
92,0,0
93,1,14
94,0,0
95,8,144
96,0,0
97,1,34
98,4,217
99,0,1246
